score;completeness;rescuebot_action;rescuebot_location;charlie-notrust_action;charlie-notrust_location;world_nr;tick_nr
27;0.75;;(3, 5);;(3, 9);1;8700
27;0.75;;(3, 5);;(3, 9);1;8701
27;0.75;;(3, 5);;(3, 9);1;8702
27;0.75;;(3, 5);;(3, 9);1;8703
27;0.75;;(3, 5);;(3, 9);1;8704
27;0.75;;(3, 5);;(3, 9);1;8705
27;0.75;;(3, 5);;(3, 9);1;8706
27;0.75;;(3, 5);;(3, 9);1;8707
27;0.75;;(3, 5);;(3, 9);1;8708
27;0.75;;(3, 5);;(3, 9);1;8709
27;0.75;;(3, 5);;(3, 9);1;8710
27;0.75;;(3, 5);;(3, 9);1;8711
27;0.75;;(3, 5);;(3, 9);1;8712
27;0.75;;(3, 5);;(3, 9);1;8713
27;0.75;;(3, 5);;(3, 9);1;8714
27;0.75;;(3, 5);;(3, 9);1;8715
27;0.75;;(3, 5);;(3, 9);1;8716
27;0.75;;(3, 5);;(3, 9);1;8717
27;0.75;;(3, 5);;(3, 9);1;8718
27;0.75;;(3, 5);;(3, 9);1;8719
27;0.75;;(3, 5);;(3, 9);1;8720
27;0.75;;(3, 5);;(3, 9);1;8721
27;0.75;;(3, 5);;(3, 9);1;8722
27;0.75;;(3, 5);;(3, 9);1;8723
27;0.75;;(3, 5);;(3, 9);1;8724
27;0.75;;(3, 5);;(3, 9);1;8725
27;0.75;;(3, 5);;(3, 9);1;8726
27;0.75;;(3, 5);;(3, 9);1;8727
27;0.75;;(3, 5);;(3, 9);1;8728
27;0.75;;(3, 5);;(3, 9);1;8729
27;0.75;;(3, 5);;(3, 9);1;8730
27;0.75;;(3, 5);;(3, 9);1;8731
27;0.75;;(3, 5);;(3, 9);1;8732
27;0.75;;(3, 5);;(3, 9);1;8733
27;0.75;;(3, 5);;(3, 9);1;8734
27;0.75;;(3, 5);;(3, 9);1;8735
27;0.75;;(3, 5);;(3, 9);1;8736
27;0.75;;(3, 5);;(3, 9);1;8737
27;0.75;;(3, 5);;(3, 9);1;8738
27;0.75;;(3, 5);;(3, 9);1;8739
27;0.75;;(3, 5);;(3, 9);1;8740
27;0.75;;(3, 5);;(3, 9);1;8741
27;0.75;;(3, 5);;(3, 9);1;8742
27;0.75;;(3, 5);;(3, 9);1;8743
27;0.75;;(3, 5);;(3, 9);1;8744
27;0.75;;(3, 5);;(3, 9);1;8745
27;0.75;;(3, 5);;(3, 9);1;8746
27;0.75;;(3, 5);;(3, 9);1;8747
27;0.75;;(3, 5);;(3, 9);1;8748
27;0.75;;(3, 5);;(3, 9);1;8749
27;0.75;;(3, 5);;(3, 9);1;8750
27;0.75;;(3, 5);;(3, 9);1;8751
27;0.75;;(3, 5);;(3, 9);1;8752
27;0.75;;(3, 5);;(3, 9);1;8753
27;0.75;;(3, 5);;(3, 9);1;8754
27;0.75;;(3, 5);;(3, 9);1;8755
27;0.75;;(3, 5);;(3, 9);1;8756
27;0.75;;(3, 5);;(3, 9);1;8757
27;0.75;;(3, 5);;(3, 9);1;8758
27;0.75;;(3, 5);;(3, 9);1;8759
27;0.75;;(3, 5);;(3, 9);1;8760
27;0.75;;(3, 5);;(3, 9);1;8761
27;0.75;;(3, 5);;(3, 9);1;8762
27;0.75;;(3, 5);;(3, 9);1;8763
27;0.75;;(3, 5);;(3, 9);1;8764
27;0.75;;(3, 5);;(3, 9);1;8765
27;0.75;;(3, 5);;(3, 9);1;8766
27;0.75;;(3, 5);;(3, 9);1;8767
27;0.75;;(3, 5);;(3, 9);1;8768
27;0.75;;(3, 5);;(3, 9);1;8769
27;0.75;;(3, 5);;(3, 9);1;8770
27;0.75;;(3, 5);;(3, 9);1;8771
27;0.75;;(3, 5);;(3, 9);1;8772
27;0.75;;(3, 5);;(3, 9);1;8773
27;0.75;;(3, 5);;(3, 9);1;8774
27;0.75;;(3, 5);;(3, 9);1;8775
27;0.75;;(3, 5);;(3, 9);1;8776
27;0.75;;(3, 5);;(3, 9);1;8777
27;0.75;;(3, 5);;(3, 9);1;8778
27;0.75;;(3, 5);;(3, 9);1;8779
27;0.75;;(3, 5);;(3, 9);1;8780
27;0.75;;(3, 5);;(3, 9);1;8781
27;0.75;;(3, 5);;(3, 9);1;8782
27;0.75;;(3, 5);;(3, 9);1;8783
27;0.75;;(3, 5);;(3, 9);1;8784
27;0.75;;(3, 5);;(3, 9);1;8785
27;0.75;;(3, 5);;(3, 9);1;8786
27;0.75;;(3, 5);;(3, 9);1;8787
27;0.75;;(3, 5);;(3, 9);1;8788
27;0.75;;(3, 5);;(3, 9);1;8789
27;0.75;;(3, 5);;(3, 9);1;8790
27;0.75;;(3, 5);;(3, 9);1;8791
27;0.75;;(3, 5);;(3, 9);1;8792
27;0.75;;(3, 5);;(3, 9);1;8793
27;0.75;;(3, 5);;(3, 9);1;8794
27;0.75;;(3, 5);;(3, 9);1;8795
27;0.75;;(3, 5);;(3, 9);1;8796
27;0.75;;(3, 5);;(3, 9);1;8797
27;0.75;;(3, 5);;(3, 9);1;8798
27;0.75;;(3, 5);;(3, 9);1;8799
27;0.75;;(3, 5);;(3, 9);1;8800
27;0.75;;(3, 5);;(3, 9);1;8801
27;0.75;;(3, 5);;(3, 9);1;8802
27;0.75;;(3, 5);;(3, 9);1;8803
27;0.75;;(3, 5);;(3, 9);1;8804
27;0.75;;(3, 5);;(3, 9);1;8805
27;0.75;;(3, 5);;(3, 9);1;8806
27;0.75;;(3, 5);;(3, 9);1;8807
27;0.75;;(3, 5);;(3, 9);1;8808
27;0.75;;(3, 5);;(3, 9);1;8809
27;0.75;;(3, 5);;(3, 9);1;8810
27;0.75;;(3, 5);;(3, 9);1;8811
27;0.75;;(3, 5);;(3, 9);1;8812
27;0.75;;(3, 5);;(3, 9);1;8813
27;0.75;;(3, 5);;(3, 9);1;8814
27;0.75;;(3, 5);;(3, 9);1;8815
27;0.75;;(3, 5);;(3, 9);1;8816
27;0.75;;(3, 5);;(3, 9);1;8817
27;0.75;;(3, 5);;(3, 9);1;8818
27;0.75;;(3, 5);;(3, 9);1;8819
27;0.75;;(3, 5);;(3, 9);1;8820
27;0.75;;(3, 5);;(3, 9);1;8821
27;0.75;;(3, 5);;(3, 9);1;8822
27;0.75;;(3, 5);;(3, 9);1;8823
27;0.75;;(3, 5);;(3, 9);1;8824
27;0.75;;(3, 5);;(3, 9);1;8825
27;0.75;;(3, 5);;(3, 9);1;8826
27;0.75;;(3, 5);;(3, 9);1;8827
27;0.75;;(3, 5);;(3, 9);1;8828
27;0.75;;(3, 5);;(3, 9);1;8829
27;0.75;;(3, 5);;(3, 9);1;8830
27;0.75;;(3, 5);;(3, 9);1;8831
27;0.75;;(3, 5);;(3, 9);1;8832
27;0.75;;(3, 5);;(3, 9);1;8833
27;0.75;;(3, 5);;(3, 9);1;8834
27;0.75;;(3, 5);;(3, 9);1;8835
27;0.75;;(3, 5);;(3, 9);1;8836
27;0.75;;(3, 5);;(3, 9);1;8837
27;0.75;;(3, 5);MoveNorth;(3, 8);1;8838
27;0.75;;(3, 5);;(3, 8);1;8839
27;0.75;;(3, 5);MoveNorth;(3, 7);1;8840
27;0.75;;(3, 5);;(3, 7);1;8841
27;0.75;;(3, 5);;(3, 7);1;8842
27;0.75;;(3, 5);;(3, 7);1;8843
27;0.75;;(3, 5);;(3, 7);1;8844
27;0.75;;(3, 5);;(3, 7);1;8845
27;0.75;;(3, 5);;(3, 7);1;8846
27;0.75;;(3, 5);;(3, 7);1;8847
27;0.75;;(3, 5);;(3, 7);1;8848
27;0.75;;(3, 5);;(3, 7);1;8849
27;0.75;;(3, 5);;(3, 7);1;8850
27;0.75;;(3, 5);;(3, 7);1;8851
27;0.75;;(3, 5);;(3, 7);1;8852
27;0.75;;(3, 5);;(3, 7);1;8853
27;0.75;;(3, 5);MoveNorth;(3, 6);1;8854
27;0.75;;(3, 5);;(3, 6);1;8855
27;0.75;;(3, 5);;(3, 6);1;8856
27;0.75;;(3, 5);;(3, 6);1;8857
27;0.75;;(3, 5);MoveEast;(4, 6);1;8858
27;0.75;;(3, 5);;(4, 6);1;8859
27;0.75;;(3, 5);;(4, 6);1;8860
27;0.75;;(3, 5);MoveEast;(5, 6);1;8861
27;0.75;;(3, 5);;(5, 6);1;8862
27;0.75;;(3, 5);;(5, 6);1;8863
27;0.75;;(3, 5);MoveEast;(6, 6);1;8864
27;0.75;;(3, 5);;(6, 6);1;8865
27;0.75;;(3, 5);MoveEast;(7, 6);1;8866
27;0.75;;(3, 5);MoveSouth;(7, 6);1;8867
27;0.75;;(3, 5);;(7, 6);1;8868
27;0.75;;(3, 5);MoveSouth;(7, 6);1;8869
27;0.75;;(3, 5);;(7, 6);1;8870
27;0.75;;(3, 5);MoveSouth;(7, 6);1;8871
27;0.75;;(3, 5);;(7, 6);1;8872
27;0.75;;(3, 5);;(7, 6);1;8873
27;0.75;;(3, 5);MoveWest;(6, 6);1;8874
27;0.75;;(3, 5);MoveSouth;(6, 7);1;8875
27;0.75;;(3, 5);MoveSouth;(6, 8);1;8876
27;0.75;;(3, 5);MoveSouth;(6, 9);1;8877
27;0.75;;(3, 5);;(6, 9);1;8878
27;0.75;;(3, 5);;(6, 9);1;8879
27;0.75;;(3, 5);;(6, 9);1;8880
27;0.75;;(3, 5);MoveSouth;(6, 10);1;8881
27;0.75;;(3, 5);MoveSouth;(6, 11);1;8882
27;0.75;;(3, 5);MoveSouth;(6, 12);1;8883
27;0.75;;(3, 5);;(6, 12);1;8884
27;0.75;;(3, 5);;(6, 12);1;8885
27;0.75;;(3, 5);;(6, 12);1;8886
27;0.75;;(3, 5);;(6, 12);1;8887
27;0.75;;(3, 5);MoveNorth;(6, 12);1;8888
27;0.75;;(3, 5);MoveNorth;(6, 12);1;8889
27;0.75;;(3, 5);MoveNorth;(6, 12);1;8890
27;0.75;;(3, 5);MoveNorth;(6, 12);1;8891
27;0.75;;(3, 5);MoveNorth;(6, 12);1;8892
27;0.75;;(3, 5);MoveNorth;(6, 11);1;8893
27;0.75;;(3, 5);MoveNorth;(6, 10);1;8894
27;0.75;;(3, 5);;(6, 10);1;8895
27;0.75;;(3, 5);;(6, 10);1;8896
27;0.75;;(3, 5);;(6, 10);1;8897
27;0.75;;(3, 5);;(6, 10);1;8898
27;0.75;;(3, 5);;(6, 10);1;8899
27;0.75;;(3, 5);;(6, 10);1;8900
27;0.75;;(3, 5);;(6, 10);1;8901
27;0.75;MoveEast;(3, 5);;(6, 10);1;8902
27;0.75;MoveEast;(3, 5);MoveNorth;(6, 9);1;8903
27;0.75;MoveEast;(3, 5);;(6, 9);1;8904
27;0.75;MoveEast;(3, 5);;(6, 9);1;8905
27;0.75;MoveEast;(3, 5);MoveNorth;(6, 8);1;8906
27;0.75;MoveEast;(3, 5);;(6, 8);1;8907
27;0.75;MoveEast;(3, 5);MoveNorth;(6, 7);1;8908
27;0.75;MoveEast;(3, 5);;(6, 7);1;8909
27;0.75;MoveEast;(4, 5);;(6, 7);1;8910
27;0.75;MoveEast;(4, 5);MoveNorth;(6, 6);1;8911
27;0.75;MoveEast;(4, 5);;(6, 6);1;8912
27;0.75;MoveEast;(4, 5);MoveNorth;(6, 5);1;8913
27;0.75;MoveEast;(4, 5);;(6, 5);1;8914
27;0.75;MoveEast;(4, 5);;(6, 5);1;8915
27;0.75;MoveEast;(4, 5);MoveWest;(6, 5);1;8916
27;0.75;MoveEast;(4, 5);MoveWest;(6, 5);1;8917
27;0.75;MoveEast;(4, 5);MoveWest;(6, 5);1;8918
27;0.75;MoveEast;(5, 5);MoveWest;(6, 5);1;8919
27;0.75;MoveEast;(5, 5);MoveWest;(6, 5);1;8920
27;0.75;MoveEast;(5, 5);MoveWest;(5, 5);1;8921
27;0.75;MoveEast;(5, 5);MoveWest;(4, 5);1;8922
27;0.75;MoveEast;(5, 5);MoveWest;(3, 5);1;8923
27;0.75;MoveEast;(5, 5);MoveWest;(2, 5);1;8924
27;0.75;MoveEast;(5, 5);;(2, 5);1;8925
27;0.75;MoveEast;(5, 5);;(2, 5);1;8926
27;0.75;MoveEast;(5, 5);;(2, 5);1;8927
27;0.75;MoveEast;(6, 5);;(2, 5);1;8928
27;0.75;MoveEast;(6, 5);;(2, 5);1;8929
27;0.75;MoveEast;(6, 5);;(2, 5);1;8930
27;0.75;MoveEast;(6, 5);MoveWest;(1, 5);1;8931
27;0.75;MoveEast;(6, 5);;(1, 5);1;8932
27;0.75;MoveEast;(6, 5);;(1, 5);1;8933
27;0.75;MoveEast;(6, 5);;(1, 5);1;8934
27;0.75;MoveEast;(6, 5);;(1, 5);1;8935
27;0.75;MoveEast;(6, 5);;(1, 5);1;8936
27;0.75;MoveEast;(6, 5);;(1, 5);1;8937
27;0.75;MoveEast;(6, 5);;(1, 5);1;8938
27;0.75;MoveEast;(6, 5);MoveEast;(2, 5);1;8939
27;0.75;MoveEast;(6, 5);;(2, 5);1;8940
27;0.75;MoveEast;(6, 5);;(2, 5);1;8941
27;0.75;MoveEast;(7, 5);;(2, 5);1;8942
27;0.75;MoveEast;(7, 5);;(2, 5);1;8943
27;0.75;MoveEast;(7, 5);;(2, 5);1;8944
27;0.75;MoveEast;(7, 5);;(2, 5);1;8945
27;0.75;MoveEast;(7, 5);;(2, 5);1;8946
27;0.75;MoveEast;(7, 5);;(2, 5);1;8947
27;0.75;MoveEast;(7, 5);;(2, 5);1;8948
27;0.75;MoveEast;(7, 5);;(2, 5);1;8949
27;0.75;MoveEast;(7, 5);;(2, 5);1;8950
27;0.75;MoveEast;(7, 5);;(2, 5);1;8951
27;0.75;MoveEast;(7, 5);MoveEast;(3, 5);1;8952
27;0.75;MoveEast;(7, 5);;(3, 5);1;8953
27;0.75;MoveEast;(7, 5);;(3, 5);1;8954
27;0.75;MoveEast;(7, 5);;(3, 5);1;8955
27;0.75;MoveEast;(8, 5);MoveNorth;(3, 5);1;8956
27;0.75;MoveEast;(8, 5);;(3, 5);1;8957
27;0.75;MoveEast;(8, 5);MoveNorth;(3, 5);1;8958
27;0.75;MoveEast;(8, 5);;(3, 5);1;8959
27;0.75;MoveEast;(8, 5);;(3, 5);1;8960
27;0.75;MoveEast;(8, 5);;(3, 5);1;8961
27;0.75;MoveEast;(8, 5);MoveEast;(4, 5);1;8962
27;0.75;MoveEast;(8, 5);;(4, 5);1;8963
27;0.75;MoveEast;(8, 5);;(4, 5);1;8964
27;0.75;MoveEast;(8, 5);;(4, 5);1;8965
27;0.75;MoveEast;(8, 5);;(4, 5);1;8966
27;0.75;MoveEast;(8, 5);;(4, 5);1;8967
27;0.75;MoveEast;(8, 5);;(4, 5);1;8968
27;0.75;MoveEast;(8, 5);;(4, 5);1;8969
27;0.75;MoveEast;(9, 5);;(4, 5);1;8970
27;0.75;MoveEast;(9, 5);;(4, 5);1;8971
27;0.75;MoveEast;(9, 5);;(4, 5);1;8972
27;0.75;MoveEast;(9, 5);;(4, 5);1;8973
27;0.75;MoveEast;(9, 5);;(4, 5);1;8974
27;0.75;MoveEast;(9, 5);;(4, 5);1;8975
27;0.75;MoveEast;(9, 5);;(4, 5);1;8976
27;0.75;MoveEast;(9, 5);;(4, 5);1;8977
27;0.75;MoveEast;(9, 5);;(4, 5);1;8978
27;0.75;MoveEast;(10, 5);;(4, 5);1;8979
27;0.75;MoveEast;(10, 5);;(4, 5);1;8980
27;0.75;MoveEast;(10, 5);;(4, 5);1;8981
27;0.75;MoveEast;(10, 5);;(4, 5);1;8982
27;0.75;MoveEast;(10, 5);;(4, 5);1;8983
27;0.75;MoveEast;(10, 5);;(4, 5);1;8984
27;0.75;MoveEast;(10, 5);;(4, 5);1;8985
27;0.75;MoveEast;(10, 5);;(4, 5);1;8986
27;0.75;MoveEast;(10, 5);;(4, 5);1;8987
27;0.75;MoveEast;(10, 5);;(4, 5);1;8988
27;0.75;MoveEast;(10, 5);;(4, 5);1;8989
27;0.75;MoveEast;(10, 5);;(4, 5);1;8990
27;0.75;MoveEast;(10, 5);;(4, 5);1;8991
27;0.75;MoveEast;(10, 5);;(4, 5);1;8992
27;0.75;MoveEast;(11, 5);;(4, 5);1;8993
27;0.75;MoveEast;(11, 5);;(4, 5);1;8994
27;0.75;MoveEast;(11, 5);;(4, 5);1;8995
27;0.75;MoveEast;(11, 5);;(4, 5);1;8996
27;0.75;MoveEast;(11, 5);;(4, 5);1;8997
27;0.75;MoveEast;(11, 5);;(4, 5);1;8998
27;0.75;MoveEast;(11, 5);;(4, 5);1;8999
27;0.75;MoveEast;(11, 5);;(4, 5);1;9000
27;0.75;MoveEast;(11, 5);;(4, 5);1;9001
27;0.75;MoveEast;(12, 5);;(4, 5);1;9002
27;0.75;MoveEast;(12, 5);;(4, 5);1;9003
27;0.75;MoveEast;(12, 5);;(4, 5);1;9004
27;0.75;MoveEast;(12, 5);;(4, 5);1;9005
27;0.75;MoveEast;(12, 5);;(4, 5);1;9006
27;0.75;MoveEast;(12, 5);;(4, 5);1;9007
27;0.75;MoveEast;(12, 5);;(4, 5);1;9008
27;0.75;MoveEast;(12, 5);;(4, 5);1;9009
27;0.75;MoveEast;(12, 5);;(4, 5);1;9010
27;0.75;MoveEast;(13, 5);;(4, 5);1;9011
27;0.75;MoveEast;(13, 5);;(4, 5);1;9012
27;0.75;MoveEast;(13, 5);;(4, 5);1;9013
27;0.75;MoveEast;(13, 5);;(4, 5);1;9014
27;0.75;MoveEast;(13, 5);;(4, 5);1;9015
27;0.75;MoveEast;(13, 5);;(4, 5);1;9016
27;0.75;MoveEast;(13, 5);;(4, 5);1;9017
27;0.75;MoveEast;(13, 5);;(4, 5);1;9018
27;0.75;MoveEast;(13, 5);MoveEast;(5, 5);1;9019
27;0.75;MoveEast;(14, 5);MoveEast;(6, 5);1;9020
27;0.75;MoveEast;(14, 5);MoveEast;(6, 5);1;9021
27;0.75;MoveEast;(14, 5);MoveEast;(6, 5);1;9022
27;0.75;MoveEast;(14, 5);MoveEast;(6, 5);1;9023
27;0.75;MoveEast;(14, 5);MoveEast;(6, 5);1;9024
27;0.75;MoveEast;(14, 5);MoveEast;(6, 5);1;9025
27;0.75;MoveEast;(14, 5);MoveEast;(7, 5);1;9026
27;0.75;MoveEast;(14, 5);MoveEast;(7, 5);1;9027
27;0.75;MoveEast;(14, 5);MoveEast;(7, 5);1;9028
27;0.75;MoveEast;(15, 5);MoveEast;(7, 5);1;9029
27;0.75;MoveEast;(15, 5);MoveEast;(7, 5);1;9030
27;0.75;MoveEast;(15, 5);MoveEast;(7, 5);1;9031
27;0.75;MoveEast;(15, 5);MoveEast;(8, 5);1;9032
27;0.75;MoveEast;(15, 5);MoveEast;(8, 5);1;9033
27;0.75;MoveEast;(15, 5);MoveEast;(8, 5);1;9034
27;0.75;MoveEast;(15, 5);MoveEast;(8, 5);1;9035
27;0.75;MoveEast;(15, 5);MoveEast;(8, 5);1;9036
27;0.75;MoveEast;(15, 5);MoveEast;(8, 5);1;9037
27;0.75;MoveEast;(16, 5);MoveEast;(9, 5);1;9038
27;0.75;MoveEast;(16, 5);MoveSouth;(9, 6);1;9039
27;0.75;MoveEast;(16, 5);;(9, 6);1;9040
27;0.75;MoveEast;(16, 5);;(9, 6);1;9041
27;0.75;MoveEast;(16, 5);;(9, 6);1;9042
27;0.75;MoveEast;(16, 5);;(9, 6);1;9043
27;0.75;MoveEast;(16, 5);;(9, 6);1;9044
27;0.75;MoveEast;(16, 5);;(9, 6);1;9045
27;0.75;MoveEast;(16, 5);MoveEast;(10, 6);1;9046
27;0.75;MoveEast;(17, 5);MoveEast;(10, 6);1;9047
27;0.75;MoveEast;(17, 5);MoveEast;(10, 6);1;9048
27;0.75;MoveEast;(17, 5);MoveEast;(10, 6);1;9049
27;0.75;MoveEast;(17, 5);MoveEast;(10, 6);1;9050
27;0.75;MoveEast;(17, 5);MoveEast;(10, 6);1;9051
27;0.75;MoveEast;(17, 5);MoveEast;(11, 6);1;9052
27;0.75;MoveEast;(17, 5);MoveEast;(11, 6);1;9053
27;0.75;MoveEast;(17, 5);MoveEast;(11, 6);1;9054
27;0.75;MoveEast;(17, 5);MoveEast;(11, 6);1;9055
27;0.75;MoveEast;(18, 5);MoveEast;(11, 6);1;9056
27;0.75;MoveEast;(18, 5);MoveEast;(11, 6);1;9057
27;0.75;MoveEast;(18, 5);MoveEast;(12, 6);1;9058
27;0.75;MoveEast;(18, 5);MoveEast;(12, 6);1;9059
27;0.75;MoveEast;(18, 5);MoveEast;(12, 6);1;9060
27;0.75;MoveEast;(18, 5);MoveEast;(12, 6);1;9061
27;0.75;MoveEast;(18, 5);MoveEast;(12, 6);1;9062
27;0.75;MoveEast;(18, 5);MoveEast;(12, 6);1;9063
27;0.75;MoveEast;(18, 5);MoveEast;(13, 6);1;9064
27;0.75;MoveEast;(19, 5);MoveEast;(14, 6);1;9065
27;0.75;MoveEast;(19, 5);;(14, 6);1;9066
27;0.75;MoveEast;(19, 5);MoveEast;(15, 6);1;9067
27;0.75;MoveEast;(19, 5);MoveEast;(16, 6);1;9068
27;0.75;MoveEast;(19, 5);MoveEast;(17, 6);1;9069
27;0.75;MoveEast;(19, 5);MoveEast;(18, 6);1;9070
27;0.75;MoveEast;(19, 5);;(18, 6);1;9071
27;0.75;MoveEast;(19, 5);;(18, 6);1;9072
27;0.75;MoveEast;(19, 5);;(18, 6);1;9073
27;0.75;MoveEast;(19, 5);MoveEast;(19, 6);1;9074
27;0.75;MoveEast;(19, 5);;(19, 6);1;9075
27;0.75;MoveEast;(19, 5);MoveEast;(19, 6);1;9076
27;0.75;MoveEast;(19, 5);MoveEast;(19, 6);1;9077
27;0.75;MoveEast;(19, 5);MoveEast;(19, 6);1;9078
27;0.75;MoveEast;(20, 5);MoveEast;(19, 6);1;9079
27;0.75;MoveEast;(20, 5);MoveEast;(19, 6);1;9080
27;0.75;MoveEast;(20, 5);MoveEast;(20, 6);1;9081
27;0.75;MoveEast;(20, 5);MoveSouth;(20, 7);1;9082
27;0.75;MoveEast;(20, 5);MoveSouth;(20, 8);1;9083
27;0.75;MoveEast;(20, 5);MoveSouth;(20, 9);1;9084
27;0.75;MoveEast;(20, 5);MoveSouth;(20, 10);1;9085
27;0.75;MoveEast;(20, 5);MoveSouth;(20, 11);1;9086
27;0.75;MoveEast;(20, 5);;(20, 11);1;9087
27;0.75;MoveEast;(20, 5);MoveSouth;(20, 12);1;9088
27;0.75;MoveEast;(20, 5);MoveSouth;(20, 13);1;9089
27;0.75;MoveEast;(20, 5);;(20, 13);1;9090
27;0.75;MoveEast;(20, 5);MoveSouth;(20, 14);1;9091
27;0.75;MoveEast;(20, 5);;(20, 14);1;9092
27;0.75;MoveEast;(21, 5);MoveSouth;(20, 15);1;9093
27;0.75;MoveNorth;(21, 5);MoveSouth;(20, 16);1;9094
27;0.75;MoveNorth;(21, 5);MoveSouth;(20, 17);1;9095
27;0.75;MoveNorth;(21, 5);;(20, 17);1;9096
27;0.75;MoveNorth;(21, 5);MoveWest;(20, 17);1;9097
27;0.75;MoveNorth;(21, 5);MoveWest;(20, 17);1;9098
27;0.75;MoveNorth;(21, 5);MoveWest;(20, 17);1;9099
27;0.75;MoveNorth;(21, 5);MoveWest;(20, 17);1;9100
27;0.75;MoveNorth;(21, 5);MoveWest;(20, 17);1;9101
27;0.75;MoveNorth;(21, 4);MoveWest;(19, 17);1;9102
27;0.75;MoveNorthWest;(21, 4);MoveWest;(19, 17);1;9103
27;0.75;MoveNorthWest;(21, 4);MoveWest;(19, 17);1;9104
27;0.75;MoveNorthWest;(21, 4);MoveWest;(19, 17);1;9105
27;0.75;MoveNorthWest;(21, 4);MoveWest;(19, 17);1;9106
27;0.75;MoveNorthWest;(21, 4);MoveWest;(19, 17);1;9107
27;0.75;MoveNorthWest;(21, 4);MoveWest;(18, 17);1;9108
27;0.75;MoveNorthWest;(21, 4);MoveWest;(18, 17);1;9109
27;0.75;MoveNorthWest;(21, 4);MoveWest;(18, 17);1;9110
27;0.75;MoveNorthWest;(20, 3);MoveWest;(18, 17);1;9111
27;0.75;MoveNorth;(20, 3);MoveWest;(18, 17);1;9112
27;0.75;MoveNorth;(20, 3);MoveWest;(18, 17);1;9113
27;0.75;MoveNorth;(20, 3);MoveWest;(17, 17);1;9114
27;0.75;MoveNorth;(20, 3);MoveWest;(17, 17);1;9115
27;0.75;MoveNorth;(20, 3);MoveWest;(17, 17);1;9116
27;0.75;MoveNorth;(20, 3);MoveWest;(17, 17);1;9117
27;0.75;MoveNorth;(20, 3);MoveWest;(17, 17);1;9118
27;0.75;MoveNorth;(20, 3);MoveWest;(17, 17);1;9119
27;0.75;MoveNorth;(20, 2);MoveWest;(16, 17);1;9120
27;0.75;MoveSouthEast;(20, 2);MoveWest;(16, 17);1;9121
27;0.75;MoveSouthEast;(20, 2);MoveWest;(16, 17);1;9122
27;0.75;MoveSouthEast;(20, 2);MoveWest;(16, 17);1;9123
27;0.75;MoveSouthEast;(20, 2);MoveWest;(16, 17);1;9124
27;0.75;MoveSouthEast;(20, 2);MoveWest;(16, 17);1;9125
27;0.75;MoveSouthEast;(20, 2);MoveWest;(15, 17);1;9126
27;0.75;MoveSouthEast;(20, 2);MoveWest;(14, 17);1;9127
27;0.75;MoveSouthEast;(20, 2);;(14, 17);1;9128
27;0.75;MoveSouthEast;(21, 3);;(14, 17);1;9129
27;0.75;MoveNorthEast;(21, 3);;(14, 17);1;9130
27;0.75;MoveNorthEast;(21, 3);;(14, 17);1;9131
27;0.75;MoveNorthEast;(21, 3);MoveWest;(14, 17);1;9132
27;0.75;MoveNorthEast;(21, 3);MoveWest;(14, 17);1;9133
27;0.75;MoveNorthEast;(21, 3);MoveWest;(14, 17);1;9134
27;0.75;MoveNorthEast;(21, 3);MoveWest;(14, 17);1;9135
27;0.75;MoveNorthEast;(21, 3);MoveWest;(14, 17);1;9136
27;0.75;MoveNorthEast;(21, 3);MoveWest;(13, 17);1;9137
27;0.75;MoveNorthEast;(22, 2);MoveWest;(12, 17);1;9138
27;0.75;Idle;(22, 2);;(12, 17);1;9139
27;0.75;Idle;(22, 2);;(12, 17);1;9140
27;0.75;Idle;(22, 2);;(12, 17);1;9141
27;0.75;Idle;(22, 2);;(12, 17);1;9142
27;0.75;Idle;(22, 2);;(12, 17);1;9143
27;0.75;Idle;(22, 2);MoveNorth;(12, 16);1;9144
27;0.75;Idle;(22, 2);;(12, 16);1;9145
27;0.75;Idle;(22, 2);;(12, 16);1;9146
27;0.75;Idle;(22, 2);;(12, 16);1;9147
27;0.75;Idle;(22, 2);MoveNorth;(12, 15);1;9148
27;0.75;Idle;(22, 2);MoveNorth;(12, 14);1;9149
27;0.75;Idle;(22, 2);MoveNorth;(12, 13);1;9150
27;0.75;Idle;(22, 2);MoveNorth;(12, 12);1;9151
27;0.75;Idle;(22, 2);;(12, 12);1;9152
27;0.75;Idle;(22, 2);;(12, 12);1;9153
27;0.75;Idle;(22, 2);MoveNorth;(12, 11);1;9154
27;0.75;Idle;(22, 2);MoveNorth;(12, 11);1;9155
27;0.75;Idle;(22, 2);MoveNorth;(12, 11);1;9156
27;0.75;Idle;(22, 2);MoveNorth;(12, 11);1;9157
27;0.75;Idle;(22, 2);MoveNorth;(12, 11);1;9158
27;0.75;Idle;(22, 2);MoveNorth;(12, 11);1;9159
27;0.75;Idle;(22, 2);MoveNorth;(12, 10);1;9160
27;0.75;Idle;(22, 2);MoveNorth;(12, 10);1;9161
27;0.75;Idle;(22, 2);MoveNorth;(12, 10);1;9162
27;0.75;Idle;(22, 2);MoveNorth;(12, 10);1;9163
27;0.75;Idle;(22, 2);MoveNorth;(12, 10);1;9164
27;0.75;MoveSouth;(22, 2);MoveNorth;(12, 10);1;9165
27;0.75;MoveSouth;(22, 2);MoveNorth;(12, 9);1;9166
