score;completeness;rescuebot_action;rescuebot_location;ben_nt_action;ben_nt_location;world_nr;tick_nr
24;0.625;MoveSouthEast;(19, 8);;(15, 18);1;7273
24;0.625;MoveSouthEast;(19, 8);;(15, 18);1;7274
24;0.625;MoveSouthEast;(20, 9);;(15, 18);1;7275
24;0.625;MoveSouthEast;(20, 9);;(15, 18);1;7276
24;0.625;MoveSouthEast;(20, 9);;(15, 18);1;7277
24;0.625;MoveSouthEast;(20, 9);;(15, 18);1;7278
24;0.625;MoveSouthEast;(20, 9);;(15, 18);1;7279
24;0.625;MoveSouthEast;(20, 9);;(15, 18);1;7280
24;0.625;MoveSouthEast;(20, 9);;(15, 18);1;7281
24;0.625;MoveSouthEast;(20, 9);;(15, 18);1;7282
24;0.625;MoveSouthEast;(20, 9);;(15, 18);1;7283
24;0.625;MoveSouthEast;(21, 10);;(15, 18);1;7284
24;0.625;MoveSouthEast;(21, 10);;(15, 18);1;7285
24;0.625;MoveSouthEast;(21, 10);;(15, 18);1;7286
24;0.625;MoveSouthEast;(21, 10);;(15, 18);1;7287
24;0.625;MoveSouthEast;(21, 10);;(15, 18);1;7288
24;0.625;MoveSouthEast;(21, 10);;(15, 18);1;7289
24;0.625;MoveSouthEast;(21, 10);;(15, 18);1;7290
24;0.625;MoveSouthEast;(21, 10);;(15, 18);1;7291
24;0.625;MoveSouthEast;(21, 10);;(15, 18);1;7292
24;0.625;MoveSouthEast;(22, 11);;(15, 18);1;7293
24;0.625;MoveSouthEast;(22, 11);;(15, 18);1;7294
24;0.625;MoveSouthEast;(22, 11);;(15, 18);1;7295
24;0.625;MoveSouthEast;(22, 11);;(15, 18);1;7296
24;0.625;MoveSouthEast;(22, 11);;(15, 18);1;7297
24;0.625;MoveSouthEast;(22, 11);;(15, 18);1;7298
24;0.625;MoveSouthEast;(22, 11);;(15, 18);1;7299
24;0.625;MoveSouthEast;(22, 11);;(15, 18);1;7300
24;0.625;MoveSouthEast;(22, 11);;(15, 18);1;7301
24;0.625;MoveSouthEast;(23, 12);;(15, 18);1;7302
24;0.625;Drop;(23, 12);;(15, 18);1;7303
24;0.625;Drop;(23, 12);;(15, 18);1;7304
24;0.625;Drop;(23, 12);;(15, 18);1;7305
24;0.625;Drop;(23, 12);;(15, 18);1;7306
24;0.625;Drop;(23, 12);;(15, 18);1;7307
24;0.625;Drop;(23, 12);;(15, 18);1;7308
24;0.625;Drop;(23, 12);;(15, 18);1;7309
24;0.625;Drop;(23, 12);;(15, 18);1;7310
27;0.75;Drop;(23, 12);;(15, 18);1;7311
27;0.75;MoveWest;(23, 12);;(15, 18);1;7312
27;0.75;MoveWest;(23, 12);;(15, 18);1;7313
27;0.75;MoveWest;(23, 12);;(15, 18);1;7314
27;0.75;MoveWest;(23, 12);;(15, 18);1;7315
27;0.75;MoveWest;(23, 12);;(15, 18);1;7316
27;0.75;MoveWest;(23, 12);;(15, 18);1;7317
27;0.75;MoveWest;(23, 12);;(15, 18);1;7318
27;0.75;MoveWest;(23, 12);;(15, 18);1;7319
27;0.75;MoveWest;(22, 12);;(15, 18);1;7320
27;0.75;MoveSouthWest;(22, 12);;(15, 18);1;7321
27;0.75;MoveSouthWest;(22, 12);;(15, 18);1;7322
27;0.75;MoveSouthWest;(22, 12);;(15, 18);1;7323
27;0.75;MoveSouthWest;(22, 12);;(15, 18);1;7324
27;0.75;MoveSouthWest;(22, 12);;(15, 18);1;7325
27;0.75;MoveSouthWest;(22, 12);;(15, 18);1;7326
27;0.75;MoveSouthWest;(22, 12);;(15, 18);1;7327
27;0.75;MoveSouthWest;(22, 12);;(15, 18);1;7328
27;0.75;MoveSouthWest;(21, 13);;(15, 18);1;7329
27;0.75;MoveSouthWest;(21, 13);;(15, 18);1;7330
27;0.75;MoveSouthWest;(21, 13);;(15, 18);1;7331
27;0.75;MoveSouthWest;(21, 13);;(15, 18);1;7332
27;0.75;MoveSouthWest;(21, 13);;(15, 18);1;7333
27;0.75;MoveSouthWest;(21, 13);;(15, 18);1;7334
27;0.75;MoveSouthWest;(21, 13);;(15, 18);1;7335
27;0.75;MoveSouthWest;(21, 13);;(15, 18);1;7336
27;0.75;MoveSouthWest;(21, 13);;(15, 18);1;7337
27;0.75;MoveSouthWest;(20, 14);;(15, 18);1;7338
27;0.75;MoveNorthWest;(20, 14);;(15, 18);1;7339
27;0.75;MoveNorthWest;(20, 14);;(15, 18);1;7340
27;0.75;MoveNorthWest;(20, 14);;(15, 18);1;7341
27;0.75;MoveNorthWest;(20, 14);;(15, 18);1;7342
27;0.75;MoveNorthWest;(20, 14);;(15, 18);1;7343
27;0.75;MoveNorthWest;(20, 14);;(15, 18);1;7344
27;0.75;MoveNorthWest;(20, 14);;(15, 18);1;7345
27;0.75;MoveNorthWest;(20, 14);;(15, 18);1;7346
27;0.75;MoveNorthWest;(19, 13);;(15, 18);1;7347
27;0.75;MoveNorthWest;(19, 13);;(15, 18);1;7348
27;0.75;MoveNorthWest;(19, 13);;(15, 18);1;7349
27;0.75;MoveNorthWest;(19, 13);;(15, 18);1;7350
27;0.75;MoveNorthWest;(19, 13);;(15, 18);1;7351
27;0.75;MoveNorthWest;(19, 13);MoveWest;(14, 18);1;7352
27;0.75;MoveNorthWest;(19, 13);;(14, 18);1;7353
27;0.75;MoveNorthWest;(19, 13);MoveWest;(14, 18);1;7354
27;0.75;MoveNorthWest;(19, 13);MoveWest;(14, 18);1;7355
27;0.75;MoveNorthWest;(18, 12);MoveWest;(14, 18);1;7356
27;0.75;MoveNorthWest;(18, 12);MoveWest;(14, 18);1;7357
27;0.75;MoveNorthWest;(18, 12);MoveWest;(14, 18);1;7358
27;0.75;MoveNorthWest;(18, 12);MoveWest;(13, 18);1;7359
27;0.75;MoveNorthWest;(18, 12);MoveWest;(13, 18);1;7360
27;0.75;MoveNorthWest;(18, 12);MoveWest;(13, 18);1;7361
27;0.75;MoveNorthWest;(18, 12);MoveWest;(13, 18);1;7362
27;0.75;MoveNorthWest;(18, 12);MoveWest;(13, 18);1;7363
27;0.75;MoveNorthWest;(18, 12);MoveWest;(13, 18);1;7364
27;0.75;MoveNorthWest;(18, 12);MoveWest;(12, 18);1;7365
27;0.75;MoveNorthWest;(18, 12);MoveNorth;(12, 18);1;7366
27;0.75;MoveNorthWest;(18, 12);MoveNorth;(12, 18);1;7367
27;0.75;MoveNorthWest;(18, 12);MoveNorth;(12, 18);1;7368
27;0.75;MoveNorthWest;(18, 12);MoveNorth;(12, 18);1;7369
27;0.75;MoveNorthWest;(17, 11);MoveNorth;(12, 18);1;7370
27;0.75;MoveWest;(17, 11);MoveNorth;(12, 17);1;7371
27;0.75;MoveWest;(17, 11);MoveWest;(11, 17);1;7372
27;0.75;MoveWest;(17, 11);;(11, 17);1;7373
27;0.75;MoveWest;(17, 11);MoveNorth;(11, 17);1;7374
27;0.75;MoveWest;(17, 11);;(11, 17);1;7375
27;0.75;MoveWest;(17, 11);;(11, 17);1;7376
27;0.75;MoveWest;(17, 11);;(11, 17);1;7377
27;0.75;MoveWest;(17, 11);MoveWest;(10, 17);1;7378
27;0.75;MoveWest;(17, 11);MoveWest;(9, 17);1;7379
27;0.75;MoveWest;(17, 11);;(9, 17);1;7380
27;0.75;MoveWest;(17, 11);;(9, 17);1;7381
27;0.75;MoveWest;(17, 11);;(9, 17);1;7382
27;0.75;MoveWest;(17, 11);;(9, 17);1;7383
27;0.75;MoveWest;(16, 11);;(9, 17);1;7384
27;0.75;MoveWest;(16, 11);;(9, 17);1;7385
27;0.75;MoveWest;(16, 11);;(9, 17);1;7386
27;0.75;MoveWest;(16, 11);;(9, 17);1;7387
27;0.75;MoveWest;(16, 11);;(9, 17);1;7388
27;0.75;MoveWest;(16, 11);;(9, 17);1;7389
27;0.75;MoveWest;(16, 11);;(9, 17);1;7390
27;0.75;MoveWest;(16, 11);;(9, 17);1;7391
27;0.75;MoveWest;(16, 11);;(9, 17);1;7392
27;0.75;MoveWest;(16, 11);;(9, 17);1;7393
27;0.75;MoveWest;(16, 11);;(9, 17);1;7394
27;0.75;MoveWest;(16, 11);;(9, 17);1;7395
27;0.75;MoveWest;(16, 11);;(9, 17);1;7396
27;0.75;MoveWest;(16, 11);;(9, 17);1;7397
27;0.75;MoveWest;(15, 11);;(9, 17);1;7398
27;0.75;MoveWest;(15, 11);;(9, 17);1;7399
27;0.75;MoveWest;(15, 11);;(9, 17);1;7400
27;0.75;MoveWest;(15, 11);;(9, 17);1;7401
27;0.75;MoveWest;(15, 11);;(9, 17);1;7402
27;0.75;MoveWest;(15, 11);;(9, 17);1;7403
27;0.75;MoveWest;(15, 11);;(9, 17);1;7404
27;0.75;MoveWest;(15, 11);;(9, 17);1;7405
27;0.75;MoveWest;(15, 11);;(9, 17);1;7406
27;0.75;MoveWest;(15, 11);;(9, 17);1;7407
27;0.75;MoveWest;(15, 11);;(9, 17);1;7408
27;0.75;MoveWest;(15, 11);;(9, 17);1;7409
27;0.75;MoveWest;(15, 11);;(9, 17);1;7410
27;0.75;MoveWest;(15, 11);;(9, 17);1;7411
27;0.75;MoveWest;(14, 11);;(9, 17);1;7412
27;0.75;MoveSouthWest;(14, 11);;(9, 17);1;7413
27;0.75;MoveSouthWest;(14, 11);;(9, 17);1;7414
27;0.75;MoveSouthWest;(14, 11);;(9, 17);1;7415
27;0.75;MoveSouthWest;(14, 11);;(9, 17);1;7416
27;0.75;MoveSouthWest;(14, 11);;(9, 17);1;7417
27;0.75;MoveSouthWest;(14, 11);;(9, 17);1;7418
27;0.75;MoveSouthWest;(14, 11);;(9, 17);1;7419
27;0.75;MoveSouthWest;(14, 11);;(9, 17);1;7420
27;0.75;MoveSouthWest;(14, 11);;(9, 17);1;7421
27;0.75;MoveSouthWest;(14, 11);;(9, 17);1;7422
27;0.75;MoveSouthWest;(14, 11);;(9, 17);1;7423
27;0.75;MoveSouthWest;(14, 11);;(9, 17);1;7424
27;0.75;MoveSouthWest;(14, 11);;(9, 17);1;7425
27;0.75;MoveSouthWest;(13, 12);;(9, 17);1;7426
27;0.75;MoveSouthWest;(13, 12);;(9, 17);1;7427
27;0.75;MoveSouthWest;(13, 12);;(9, 17);1;7428
27;0.75;MoveSouthWest;(13, 12);;(9, 17);1;7429
27;0.75;MoveSouthWest;(13, 12);;(9, 17);1;7430
27;0.75;MoveSouthWest;(13, 12);;(9, 17);1;7431
27;0.75;MoveSouthWest;(13, 12);;(9, 17);1;7432
27;0.75;MoveSouthWest;(13, 12);;(9, 17);1;7433
27;0.75;MoveSouthWest;(13, 12);;(9, 17);1;7434
27;0.75;MoveSouthWest;(12, 13);;(9, 17);1;7435
27;0.75;MoveSouth;(12, 13);;(9, 17);1;7436
27;0.75;MoveSouth;(12, 13);;(9, 17);1;7437
27;0.75;MoveSouth;(12, 13);;(9, 17);1;7438
27;0.75;MoveSouth;(12, 13);;(9, 17);1;7439
27;0.75;MoveSouth;(12, 13);;(9, 17);1;7440
27;0.75;MoveSouth;(12, 13);;(9, 17);1;7441
27;0.75;MoveSouth;(12, 13);;(9, 17);1;7442
27;0.75;MoveSouth;(12, 13);;(9, 17);1;7443
27;0.75;MoveSouth;(12, 14);;(9, 17);1;7444
27;0.75;MoveSouth;(12, 14);;(9, 17);1;7445
27;0.75;MoveSouth;(12, 14);;(9, 17);1;7446
27;0.75;MoveSouth;(12, 14);;(9, 17);1;7447
27;0.75;MoveSouth;(12, 14);;(9, 17);1;7448
27;0.75;MoveSouth;(12, 14);;(9, 17);1;7449
27;0.75;MoveSouth;(12, 14);;(9, 17);1;7450
27;0.75;MoveSouth;(12, 14);;(9, 17);1;7451
27;0.75;MoveSouth;(12, 14);;(9, 17);1;7452
27;0.75;MoveSouth;(12, 15);;(9, 17);1;7453
27;0.75;MoveSouth;(12, 15);;(9, 17);1;7454
27;0.75;MoveSouth;(12, 15);;(9, 17);1;7455
27;0.75;MoveSouth;(12, 15);;(9, 17);1;7456
27;0.75;MoveSouth;(12, 15);;(9, 17);1;7457
27;0.75;MoveSouth;(12, 15);;(9, 17);1;7458
27;0.75;MoveSouth;(12, 15);;(9, 17);1;7459
27;0.75;MoveSouth;(12, 15);;(9, 17);1;7460
27;0.75;MoveSouth;(12, 15);;(9, 17);1;7461
27;0.75;MoveSouth;(12, 16);;(9, 17);1;7462
27;0.75;MoveSouthWest;(12, 16);;(9, 17);1;7463
27;0.75;MoveSouthWest;(12, 16);;(9, 17);1;7464
27;0.75;MoveSouthWest;(12, 16);;(9, 17);1;7465
27;0.75;MoveSouthWest;(12, 16);;(9, 17);1;7466
27;0.75;MoveSouthWest;(12, 16);;(9, 17);1;7467
27;0.75;MoveSouthWest;(12, 16);;(9, 17);1;7468
27;0.75;MoveSouthWest;(12, 16);;(9, 17);1;7469
27;0.75;MoveSouthWest;(12, 16);;(9, 17);1;7470
27;0.75;MoveSouthWest;(11, 17);;(9, 17);1;7471
27;0.75;MoveWest;(11, 17);;(9, 17);1;7472
27;0.75;MoveWest;(11, 17);;(9, 17);1;7473
27;0.75;MoveWest;(11, 17);;(9, 17);1;7474
27;0.75;MoveWest;(11, 17);;(9, 17);1;7475
27;0.75;MoveWest;(11, 17);;(9, 17);1;7476
27;0.75;MoveWest;(11, 17);;(9, 17);1;7477
27;0.75;MoveWest;(11, 17);;(9, 17);1;7478
27;0.75;MoveWest;(11, 17);;(9, 17);1;7479
27;0.75;MoveWest;(10, 17);;(9, 17);1;7480
27;0.75;MoveWest;(10, 17);;(9, 17);1;7481
27;0.75;MoveWest;(10, 17);;(9, 17);1;7482
27;0.75;MoveWest;(10, 17);;(9, 17);1;7483
27;0.75;MoveWest;(10, 17);;(9, 17);1;7484
27;0.75;MoveWest;(10, 17);;(9, 17);1;7485
27;0.75;MoveWest;(10, 17);;(9, 17);1;7486
27;0.75;MoveWest;(10, 17);;(9, 17);1;7487
27;0.75;MoveWest;(10, 17);;(9, 17);1;7488
27;0.75;MoveWest;(9, 17);;(9, 17);1;7489
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7490
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7491
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7492
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7493
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7494
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7495
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7496
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7497
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7498
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7499
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7500
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7501
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7502
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7503
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7504
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7505
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7506
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7507
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7508
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7509
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7510
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7511
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7512
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7513
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7514
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7515
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7516
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7517
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7518
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7519
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7520
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7521
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7522
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7523
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7524
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7525
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7526
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7527
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7528
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7529
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7530
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7531
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7532
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7533
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7534
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7535
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7536
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7537
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7538
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7539
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7540
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7541
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7542
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7543
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7544
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7545
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7546
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7547
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7548
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7549
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7550
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7551
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7552
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7553
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7554
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7555
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7556
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7557
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7558
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7559
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7560
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7561
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7562
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7563
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7564
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7565
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7566
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7567
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7568
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7569
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7570
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7571
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7572
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7573
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7574
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7575
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7576
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7577
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7578
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7579
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7580
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7581
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7582
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7583
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7584
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7585
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7586
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7587
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7588
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7589
27;0.75;RemoveObject;(9, 17);;(9, 17);1;7590
27;0.75;MoveNorth;(9, 17);;(9, 17);1;7591
27;0.75;MoveNorth;(9, 17);;(9, 17);1;7592
27;0.75;MoveNorth;(9, 17);;(9, 17);1;7593
27;0.75;MoveNorth;(9, 17);;(9, 17);1;7594
27;0.75;MoveNorth;(9, 17);;(9, 17);1;7595
27;0.75;MoveNorth;(9, 17);;(9, 17);1;7596
27;0.75;MoveNorth;(9, 17);;(9, 17);1;7597
27;0.75;MoveNorth;(9, 17);;(9, 17);1;7598
27;0.75;MoveNorth;(9, 16);;(9, 17);1;7599
27;0.75;MoveNorthWest;(9, 16);;(9, 17);1;7600
27;0.75;MoveNorthWest;(9, 16);;(9, 17);1;7601
27;0.75;MoveNorthWest;(9, 16);MoveNorth;(9, 16);1;7602
27;0.75;MoveNorthWest;(9, 16);;(9, 16);1;7603
27;0.75;MoveNorthWest;(9, 16);;(9, 16);1;7604
27;0.75;MoveNorthWest;(9, 16);MoveNorth;(9, 15);1;7605
27;0.75;MoveNorthWest;(9, 16);;(9, 15);1;7606
27;0.75;MoveNorthWest;(9, 16);;(9, 15);1;7607
27;0.75;MoveNorthWest;(8, 15);;(9, 15);1;7608
27;0.75;MoveNorth;(8, 15);;(9, 15);1;7609
27;0.75;MoveNorth;(8, 15);;(9, 15);1;7610
27;0.75;MoveNorth;(8, 15);MoveNorth;(9, 14);1;7611
27;0.75;MoveNorth;(8, 15);;(9, 14);1;7612
27;0.75;MoveNorth;(8, 15);;(9, 14);1;7613
27;0.75;MoveNorth;(8, 15);;(9, 14);1;7614
27;0.75;MoveNorth;(8, 15);;(9, 14);1;7615
27;0.75;MoveNorth;(8, 15);;(9, 14);1;7616
27;0.75;MoveNorth;(8, 14);;(9, 14);1;7617
27;0.75;MoveSouthEast;(8, 14);;(9, 14);1;7618
27;0.75;MoveSouthEast;(8, 14);MoveSouth;(9, 15);1;7619
27;0.75;MoveSouthEast;(8, 14);;(9, 15);1;7620
27;0.75;MoveSouthEast;(8, 14);;(9, 15);1;7621
27;0.75;MoveSouthEast;(8, 14);;(9, 15);1;7622
27;0.75;MoveSouthEast;(8, 14);;(9, 15);1;7623
27;0.75;MoveSouthEast;(8, 14);;(9, 15);1;7624
27;0.75;MoveSouthEast;(8, 14);;(9, 15);1;7625
27;0.75;MoveSouthEast;(9, 15);;(9, 15);1;7626
27;0.75;MoveNorthEast;(9, 15);;(9, 15);1;7627
27;0.75;MoveNorthEast;(9, 15);;(9, 15);1;7628
27;0.75;MoveNorthEast;(9, 15);;(9, 15);1;7629
27;0.75;MoveNorthEast;(9, 15);;(9, 15);1;7630
27;0.75;MoveNorthEast;(9, 15);;(9, 15);1;7631
27;0.75;MoveNorthEast;(9, 15);;(9, 15);1;7632
27;0.75;MoveNorthEast;(9, 15);;(9, 15);1;7633
27;0.75;MoveNorthEast;(9, 15);;(9, 15);1;7634
27;0.75;MoveNorthEast;(10, 14);;(9, 15);1;7635
27;0.75;;(10, 14);;(9, 15);1;7636
27;0.75;;(10, 14);;(9, 15);1;7637
27;0.75;;(10, 14);;(9, 15);1;7638
27;0.75;;(10, 14);;(9, 15);1;7639
27;0.75;;(10, 14);;(9, 15);1;7640
27;0.75;;(10, 14);;(9, 15);1;7641
27;0.75;;(10, 14);;(9, 15);1;7642
27;0.75;;(10, 14);;(9, 15);1;7643
27;0.75;;(10, 14);;(9, 15);1;7644
27;0.75;;(10, 14);;(9, 15);1;7645
27;0.75;;(10, 14);;(9, 15);1;7646
27;0.75;;(10, 14);;(9, 15);1;7647
27;0.75;;(10, 14);;(9, 15);1;7648
27;0.75;;(10, 14);;(9, 15);1;7649
27;0.75;;(10, 14);;(9, 15);1;7650
27;0.75;;(10, 14);;(9, 15);1;7651
27;0.75;;(10, 14);;(9, 15);1;7652
27;0.75;;(10, 14);;(9, 15);1;7653
27;0.75;;(10, 14);;(9, 15);1;7654
27;0.75;;(10, 14);;(9, 15);1;7655
27;0.75;;(10, 14);;(9, 15);1;7656
27;0.75;;(10, 14);;(9, 15);1;7657
27;0.75;;(10, 14);;(9, 15);1;7658
27;0.75;;(10, 14);;(9, 15);1;7659
27;0.75;;(10, 14);;(9, 15);1;7660
27;0.75;;(10, 14);;(9, 15);1;7661
27;0.75;;(10, 14);;(9, 15);1;7662
27;0.75;;(10, 14);;(9, 15);1;7663
27;0.75;;(10, 14);;(9, 15);1;7664
27;0.75;;(10, 14);;(9, 15);1;7665
27;0.75;;(10, 14);;(9, 15);1;7666
27;0.75;;(10, 14);;(9, 15);1;7667
27;0.75;;(10, 14);;(9, 15);1;7668
27;0.75;;(10, 14);;(9, 15);1;7669
27;0.75;Idle;(10, 14);;(9, 15);1;7670
27;0.75;Idle;(10, 14);;(9, 15);1;7671
27;0.75;Idle;(10, 14);;(9, 15);1;7672
27;0.75;Idle;(10, 14);;(9, 15);1;7673
27;0.75;Idle;(10, 14);;(9, 15);1;7674
27;0.75;Idle;(10, 14);;(9, 15);1;7675
27;0.75;Idle;(10, 14);;(9, 15);1;7676
27;0.75;Idle;(10, 14);CarryObjectTogether;(9, 15);1;7677
27;0.75;Idle;(10, 14);;(9, 15);1;7678
27;0.75;Idle;(10, 14);;(9, 15);1;7679
27;0.75;Idle;(10, 14);;(9, 15);1;7680
27;0.75;Idle;(10, 14);;(9, 15);1;7681
27;0.75;Idle;(10, 14);;(9, 15);1;7682
27;0.75;Idle;(10, 14);;(9, 15);1;7683
27;0.75;Idle;(10, 14);MoveSouth;(9, 16);1;7684
27;0.75;Idle;(10, 14);;(9, 16);1;7685
27;0.75;Idle;(10, 14);;(9, 16);1;7686
27;0.75;Idle;(10, 14);;(9, 16);1;7687
27;0.75;Idle;(10, 14);MoveSouth;(9, 17);1;7688
27;0.75;Idle;(10, 14);;(9, 17);1;7689
27;0.75;Idle;(10, 14);MoveEast;(10, 17);1;7690
27;0.75;Idle;(10, 14);;(10, 17);1;7691
27;0.75;Idle;(10, 14);;(10, 17);1;7692
27;0.75;Idle;(10, 14);MoveEast;(11, 17);1;7693
27;0.75;Idle;(10, 14);;(11, 17);1;7694
27;0.75;Idle;(10, 14);;(11, 17);1;7695
27;0.75;MoveSouth;(10, 14);;(11, 17);1;7696
27;0.75;MoveSouth;(10, 14);;(11, 17);1;7697
27;0.75;MoveSouth;(10, 14);;(11, 17);1;7698
27;0.75;MoveSouth;(10, 14);MoveEast;(12, 17);1;7699
27;0.75;MoveSouth;(10, 14);;(12, 17);1;7700
27;0.75;MoveSouth;(10, 14);;(12, 17);1;7701
27;0.75;MoveSouth;(10, 14);;(12, 17);1;7702
27;0.75;MoveSouth;(10, 14);;(12, 17);1;7703
27;0.75;MoveSouth;(10, 15);;(12, 17);1;7704
27;0.75;MoveSouthWest;(10, 15);;(12, 17);1;7705
27;0.75;MoveSouthWest;(10, 15);MoveEast;(13, 17);1;7706
27;0.75;MoveSouthWest;(10, 15);MoveEast;(14, 17);1;7707
27;0.75;MoveSouthWest;(10, 15);MoveEast;(14, 17);1;7708
27;0.75;MoveSouthWest;(10, 15);MoveEast;(14, 17);1;7709
27;0.75;MoveSouthWest;(10, 15);MoveEast;(14, 17);1;7710
27;0.75;MoveSouthWest;(10, 15);MoveEast;(14, 17);1;7711
27;0.75;MoveSouthWest;(10, 15);MoveEast;(14, 17);1;7712
27;0.75;MoveSouthWest;(9, 16);MoveEast;(15, 17);1;7713
27;0.75;;(9, 16);MoveEast;(16, 17);1;7714
27;0.75;;(9, 16);;(16, 17);1;7715
27;0.75;;(9, 16);;(16, 17);1;7716
27;0.75;;(9, 16);MoveEast;(16, 17);1;7717
27;0.75;;(9, 16);MoveEast;(16, 17);1;7718
