score;completeness;rescuebot_action;rescuebot_location;david_action;david_location;world_nr;tick_nr
12;0.375;;(9, 5);MoveSouth;(21, 11);1;4984
12;0.375;;(9, 5);;(21, 11);1;4985
12;0.375;;(9, 5);;(21, 11);1;4986
12;0.375;;(9, 5);;(21, 11);1;4987
12;0.375;;(9, 5);;(21, 11);1;4988
12;0.375;;(9, 5);;(21, 11);1;4989
12;0.375;;(9, 5);;(21, 11);1;4990
12;0.375;;(9, 5);;(21, 11);1;4991
12;0.375;;(9, 5);;(21, 11);1;4992
12;0.375;;(9, 5);;(21, 11);1;4993
12;0.375;;(9, 5);;(21, 11);1;4994
12;0.375;;(9, 5);;(21, 11);1;4995
12;0.375;;(9, 5);;(21, 11);1;4996
12;0.375;;(9, 5);;(21, 11);1;4997
12;0.375;;(9, 5);MoveWest;(20, 11);1;4998
12;0.375;;(9, 5);MoveWest;(19, 11);1;4999
12;0.375;;(9, 5);;(19, 11);1;5000
12;0.375;;(9, 5);;(19, 11);1;5001
12;0.375;;(9, 5);;(19, 11);1;5002
12;0.375;;(9, 5);;(19, 11);1;5003
12;0.375;;(9, 5);;(19, 11);1;5004
12;0.375;;(9, 5);MoveSouth;(19, 12);1;5005
12;0.375;;(9, 5);;(19, 12);1;5006
12;0.375;;(9, 5);;(19, 12);1;5007
12;0.375;;(9, 5);;(19, 12);1;5008
12;0.375;;(9, 5);;(19, 12);1;5009
12;0.375;;(9, 5);;(19, 12);1;5010
12;0.375;;(9, 5);;(19, 12);1;5011
12;0.375;;(9, 5);;(19, 12);1;5012
12;0.375;;(9, 5);;(19, 12);1;5013
12;0.375;;(9, 5);;(19, 12);1;5014
12;0.375;;(9, 5);;(19, 12);1;5015
12;0.375;;(9, 5);;(19, 12);1;5016
12;0.375;;(9, 5);;(19, 12);1;5017
12;0.375;;(9, 5);;(19, 12);1;5018
12;0.375;;(9, 5);;(19, 12);1;5019
12;0.375;;(9, 5);;(19, 12);1;5020
12;0.375;;(9, 5);;(19, 12);1;5021
12;0.375;;(9, 5);;(19, 12);1;5022
12;0.375;;(9, 5);;(19, 12);1;5023
12;0.375;;(9, 5);;(19, 12);1;5024
12;0.375;;(9, 5);;(19, 12);1;5025
12;0.375;;(9, 5);;(19, 12);1;5026
12;0.375;;(9, 5);;(19, 12);1;5027
12;0.375;;(9, 5);;(19, 12);1;5028
12;0.375;;(9, 5);;(19, 12);1;5029
12;0.375;;(9, 5);;(19, 12);1;5030
12;0.375;;(9, 5);;(19, 12);1;5031
12;0.375;;(9, 5);;(19, 12);1;5032
12;0.375;;(9, 5);;(19, 12);1;5033
12;0.375;;(9, 5);;(19, 12);1;5034
12;0.375;;(9, 5);;(19, 12);1;5035
12;0.375;;(9, 5);;(19, 12);1;5036
12;0.375;;(9, 5);;(19, 12);1;5037
12;0.375;;(9, 5);;(19, 12);1;5038
12;0.375;;(9, 5);;(19, 12);1;5039
12;0.375;;(9, 5);;(19, 12);1;5040
12;0.375;;(9, 5);;(19, 12);1;5041
12;0.375;;(9, 5);;(19, 12);1;5042
12;0.375;;(9, 5);;(19, 12);1;5043
12;0.375;;(9, 5);;(19, 12);1;5044
12;0.375;;(9, 5);;(19, 12);1;5045
12;0.375;;(9, 5);;(19, 12);1;5046
12;0.375;;(9, 5);;(19, 12);1;5047
12;0.375;;(9, 5);;(19, 12);1;5048
12;0.375;;(9, 5);;(19, 12);1;5049
12;0.375;;(9, 5);;(19, 12);1;5050
12;0.375;;(9, 5);;(19, 12);1;5051
12;0.375;;(9, 5);;(19, 12);1;5052
12;0.375;;(9, 5);;(19, 12);1;5053
12;0.375;;(9, 5);;(19, 12);1;5054
12;0.375;;(9, 5);;(19, 12);1;5055
12;0.375;;(9, 5);;(19, 12);1;5056
12;0.375;;(9, 5);;(19, 12);1;5057
12;0.375;;(9, 5);;(19, 12);1;5058
12;0.375;;(9, 5);;(19, 12);1;5059
12;0.375;;(9, 5);;(19, 12);1;5060
12;0.375;;(9, 5);;(19, 12);1;5061
12;0.375;;(9, 5);;(19, 12);1;5062
12;0.375;;(9, 5);;(19, 12);1;5063
12;0.375;;(9, 5);;(19, 12);1;5064
12;0.375;;(9, 5);;(19, 12);1;5065
12;0.375;;(9, 5);;(19, 12);1;5066
12;0.375;;(9, 5);;(19, 12);1;5067
12;0.375;;(9, 5);;(19, 12);1;5068
12;0.375;;(9, 5);;(19, 12);1;5069
12;0.375;;(9, 5);;(19, 12);1;5070
12;0.375;;(9, 5);;(19, 12);1;5071
12;0.375;;(9, 5);;(19, 12);1;5072
12;0.375;;(9, 5);;(19, 12);1;5073
12;0.375;;(9, 5);;(19, 12);1;5074
12;0.375;;(9, 5);;(19, 12);1;5075
12;0.375;;(9, 5);;(19, 12);1;5076
12;0.375;;(9, 5);;(19, 12);1;5077
12;0.375;;(9, 5);;(19, 12);1;5078
12;0.375;;(9, 5);;(19, 12);1;5079
12;0.375;;(9, 5);;(19, 12);1;5080
12;0.375;;(9, 5);;(19, 12);1;5081
12;0.375;;(9, 5);;(19, 12);1;5082
12;0.375;;(9, 5);;(19, 12);1;5083
12;0.375;;(9, 5);;(19, 12);1;5084
12;0.375;;(9, 5);;(19, 12);1;5085
12;0.375;;(9, 5);;(19, 12);1;5086
12;0.375;;(9, 5);;(19, 12);1;5087
12;0.375;;(9, 5);;(19, 12);1;5088
12;0.375;;(9, 5);;(19, 12);1;5089
12;0.375;;(9, 5);;(19, 12);1;5090
12;0.375;;(9, 5);;(19, 12);1;5091
12;0.375;;(9, 5);;(19, 12);1;5092
12;0.375;;(9, 5);;(19, 12);1;5093
12;0.375;;(9, 5);;(19, 12);1;5094
12;0.375;;(9, 5);;(19, 12);1;5095
12;0.375;;(9, 5);;(19, 12);1;5096
12;0.375;;(9, 5);;(19, 12);1;5097
12;0.375;;(9, 5);;(19, 12);1;5098
12;0.375;;(9, 5);;(19, 12);1;5099
12;0.375;;(9, 5);;(19, 12);1;5100
12;0.375;;(9, 5);;(19, 12);1;5101
12;0.375;;(9, 5);;(19, 12);1;5102
12;0.375;;(9, 5);;(19, 12);1;5103
12;0.375;;(9, 5);;(19, 12);1;5104
12;0.375;;(9, 5);;(19, 12);1;5105
12;0.375;;(9, 5);;(19, 12);1;5106
12;0.375;;(9, 5);;(19, 12);1;5107
12;0.375;;(9, 5);;(19, 12);1;5108
12;0.375;;(9, 5);;(19, 12);1;5109
12;0.375;;(9, 5);;(19, 12);1;5110
12;0.375;;(9, 5);;(19, 12);1;5111
12;0.375;;(9, 5);;(19, 12);1;5112
12;0.375;;(9, 5);;(19, 12);1;5113
12;0.375;;(9, 5);;(19, 12);1;5114
12;0.375;;(9, 5);;(19, 12);1;5115
12;0.375;;(9, 5);;(19, 12);1;5116
12;0.375;;(9, 5);;(19, 12);1;5117
12;0.375;;(9, 5);;(19, 12);1;5118
12;0.375;;(9, 5);;(19, 12);1;5119
12;0.375;;(9, 5);;(19, 12);1;5120
12;0.375;;(9, 5);;(19, 12);1;5121
12;0.375;;(9, 5);;(19, 12);1;5122
12;0.375;;(9, 5);;(19, 12);1;5123
12;0.375;;(9, 5);;(19, 12);1;5124
12;0.375;;(9, 5);;(19, 12);1;5125
12;0.375;;(9, 5);;(19, 12);1;5126
12;0.375;;(9, 5);;(19, 12);1;5127
12;0.375;;(9, 5);;(19, 12);1;5128
12;0.375;;(9, 5);;(19, 12);1;5129
12;0.375;;(9, 5);;(19, 12);1;5130
12;0.375;;(9, 5);;(19, 12);1;5131
12;0.375;;(9, 5);;(19, 12);1;5132
12;0.375;;(9, 5);;(19, 12);1;5133
12;0.375;;(9, 5);;(19, 12);1;5134
12;0.375;;(9, 5);;(19, 12);1;5135
12;0.375;;(9, 5);;(19, 12);1;5136
12;0.375;;(9, 5);;(19, 12);1;5137
12;0.375;;(9, 5);;(19, 12);1;5138
12;0.375;;(9, 5);;(19, 12);1;5139
12;0.375;;(9, 5);;(19, 12);1;5140
12;0.375;;(9, 5);;(19, 12);1;5141
12;0.375;;(9, 5);;(19, 12);1;5142
12;0.375;;(9, 5);;(19, 12);1;5143
12;0.375;;(9, 5);;(19, 12);1;5144
12;0.375;;(9, 5);;(19, 12);1;5145
12;0.375;;(9, 5);;(19, 12);1;5146
12;0.375;;(9, 5);;(19, 12);1;5147
12;0.375;;(9, 5);;(19, 12);1;5148
12;0.375;;(9, 5);;(19, 12);1;5149
12;0.375;;(9, 5);;(19, 12);1;5150
12;0.375;;(9, 5);;(19, 12);1;5151
12;0.375;;(9, 5);;(19, 12);1;5152
12;0.375;;(9, 5);;(19, 12);1;5153
12;0.375;;(9, 5);;(19, 12);1;5154
12;0.375;;(9, 5);;(19, 12);1;5155
12;0.375;;(9, 5);;(19, 12);1;5156
12;0.375;;(9, 5);;(19, 12);1;5157
12;0.375;;(9, 5);;(19, 12);1;5158
12;0.375;;(9, 5);;(19, 12);1;5159
12;0.375;;(9, 5);;(19, 12);1;5160
12;0.375;;(9, 5);;(19, 12);1;5161
12;0.375;;(9, 5);;(19, 12);1;5162
12;0.375;;(9, 5);;(19, 12);1;5163
12;0.375;;(9, 5);;(19, 12);1;5164
12;0.375;RemoveObject;(9, 5);;(19, 12);1;5165
12;0.375;RemoveObject;(9, 5);;(19, 12);1;5166
12;0.375;RemoveObject;(9, 5);;(19, 12);1;5167
12;0.375;RemoveObject;(9, 5);;(19, 12);1;5168
12;0.375;RemoveObject;(9, 5);;(19, 12);1;5169
12;0.375;RemoveObject;(9, 5);;(19, 12);1;5170
12;0.375;RemoveObject;(9, 5);;(19, 12);1;5171
12;0.375;RemoveObject;(9, 5);;(19, 12);1;5172
12;0.375;RemoveObject;(9, 5);;(19, 12);1;5173
12;0.375;RemoveObject;(9, 5);;(19, 12);1;5174
12;0.375;RemoveObject;(9, 5);;(19, 12);1;5175
12;0.375;RemoveObject;(9, 5);;(19, 12);1;5176
12;0.375;RemoveObject;(9, 5);;(19, 12);1;5177
12;0.375;RemoveObject;(9, 5);;(19, 12);1;5178
12;0.375;RemoveObject;(9, 5);MoveSouth;(19, 13);1;5179
12;0.375;RemoveObject;(9, 5);MoveSouth;(19, 14);1;5180
12;0.375;RemoveObject;(9, 5);;(19, 14);1;5181
12;0.375;RemoveObject;(9, 5);;(19, 14);1;5182
12;0.375;RemoveObject;(9, 5);;(19, 14);1;5183
12;0.375;RemoveObject;(9, 5);;(19, 14);1;5184
12;0.375;RemoveObject;(9, 5);;(19, 14);1;5185
12;0.375;RemoveObject;(9, 5);;(19, 14);1;5186
12;0.375;RemoveObject;(9, 5);;(19, 14);1;5187
12;0.375;RemoveObject;(9, 5);;(19, 14);1;5188
12;0.375;RemoveObject;(9, 5);MoveSouth;(19, 15);1;5189
12;0.375;RemoveObject;(9, 5);;(19, 15);1;5190
12;0.375;RemoveObject;(9, 5);;(19, 15);1;5191
12;0.375;RemoveObject;(9, 5);;(19, 15);1;5192
12;0.375;RemoveObject;(9, 5);;(19, 15);1;5193
12;0.375;RemoveObject;(9, 5);;(19, 15);1;5194
12;0.375;RemoveObject;(9, 5);;(19, 15);1;5195
12;0.375;RemoveObject;(9, 5);;(19, 15);1;5196
12;0.375;RemoveObject;(9, 5);MoveNorth;(19, 14);1;5197
12;0.375;RemoveObject;(9, 5);;(19, 14);1;5198
12;0.375;RemoveObject;(9, 5);;(19, 14);1;5199
12;0.375;RemoveObject;(9, 5);;(19, 14);1;5200
12;0.375;RemoveObject;(9, 5);;(19, 14);1;5201
12;0.375;RemoveObject;(9, 5);;(19, 14);1;5202
12;0.375;RemoveObject;(9, 5);;(19, 14);1;5203
12;0.375;RemoveObject;(9, 5);;(19, 14);1;5204
12;0.375;RemoveObject;(9, 5);MoveEast;(20, 14);1;5205
12;0.375;RemoveObject;(9, 5);MoveEast;(21, 14);1;5206
12;0.375;RemoveObject;(9, 5);;(21, 14);1;5207
12;0.375;RemoveObject;(9, 5);;(21, 14);1;5208
12;0.375;RemoveObject;(9, 5);MoveEast;(22, 14);1;5209
12;0.375;RemoveObject;(9, 5);;(22, 14);1;5210
12;0.375;RemoveObject;(9, 5);;(22, 14);1;5211
12;0.375;RemoveObject;(9, 5);;(22, 14);1;5212
12;0.375;RemoveObject;(9, 5);;(22, 14);1;5213
12;0.375;RemoveObject;(9, 5);;(22, 14);1;5214
12;0.375;RemoveObject;(9, 5);;(22, 14);1;5215
12;0.375;RemoveObject;(9, 5);;(22, 14);1;5216
12;0.375;RemoveObject;(9, 5);;(22, 14);1;5217
12;0.375;RemoveObject;(9, 5);MoveSouth;(22, 15);1;5218
12;0.375;RemoveObject;(9, 5);;(22, 15);1;5219
12;0.375;RemoveObject;(9, 5);MoveSouth;(22, 16);1;5220
12;0.375;RemoveObject;(9, 5);;(22, 16);1;5221
12;0.375;RemoveObject;(9, 5);MoveSouth;(22, 17);1;5222
12;0.375;RemoveObject;(9, 5);;(22, 17);1;5223
12;0.375;RemoveObject;(9, 5);;(22, 17);1;5224
12;0.375;RemoveObject;(9, 5);;(22, 17);1;5225
12;0.375;RemoveObject;(9, 5);;(22, 17);1;5226
12;0.375;RemoveObject;(9, 5);;(22, 17);1;5227
12;0.375;RemoveObject;(9, 5);;(22, 17);1;5228
12;0.375;RemoveObject;(9, 5);;(22, 17);1;5229
12;0.375;RemoveObject;(9, 5);;(22, 17);1;5230
12;0.375;RemoveObject;(9, 5);;(22, 17);1;5231
12;0.375;RemoveObject;(9, 5);;(22, 17);1;5232
12;0.375;RemoveObject;(9, 5);MoveSouth;(22, 18);1;5233
12;0.375;RemoveObject;(9, 5);;(22, 18);1;5234
12;0.375;RemoveObject;(9, 5);;(22, 18);1;5235
12;0.375;RemoveObject;(9, 5);MoveWest;(21, 18);1;5236
12;0.375;RemoveObject;(9, 5);;(21, 18);1;5237
12;0.375;RemoveObject;(9, 5);MoveWest;(20, 18);1;5238
12;0.375;RemoveObject;(9, 5);;(20, 18);1;5239
12;0.375;RemoveObject;(9, 5);;(20, 18);1;5240
12;0.375;RemoveObject;(9, 5);;(20, 18);1;5241
12;0.375;RemoveObject;(9, 5);;(20, 18);1;5242
12;0.375;RemoveObject;(9, 5);;(20, 18);1;5243
12;0.375;RemoveObject;(9, 5);MoveWest;(20, 18);1;5244
12;0.375;RemoveObject;(9, 5);MoveWest;(20, 18);1;5245
12;0.375;RemoveObject;(9, 5);MoveWest;(20, 18);1;5246
12;0.375;RemoveObject;(9, 5);MoveWest;(20, 18);1;5247
12;0.375;RemoveObject;(9, 5);MoveWest;(20, 18);1;5248
12;0.375;RemoveObject;(9, 5);MoveWest;(19, 18);1;5249
12;0.375;RemoveObject;(9, 5);MoveWest;(18, 18);1;5250
12;0.375;RemoveObject;(9, 5);MoveWest;(17, 18);1;5251
12;0.375;RemoveObject;(9, 5);MoveWest;(16, 18);1;5252
12;0.375;RemoveObject;(9, 5);;(16, 18);1;5253
12;0.375;RemoveObject;(9, 5);;(16, 18);1;5254
12;0.375;RemoveObject;(9, 5);MoveWest;(15, 18);1;5255
12;0.375;RemoveObject;(9, 5);;(15, 18);1;5256
12;0.375;RemoveObject;(9, 5);;(15, 18);1;5257
12;0.375;RemoveObject;(9, 5);;(15, 18);1;5258
12;0.375;RemoveObject;(9, 5);;(15, 18);1;5259
12;0.375;RemoveObject;(9, 5);;(15, 18);1;5260
12;0.375;RemoveObject;(9, 5);;(15, 18);1;5261
12;0.375;RemoveObject;(9, 5);;(15, 18);1;5262
12;0.375;RemoveObject;(9, 5);;(15, 18);1;5263
12;0.375;RemoveObject;(9, 5);;(15, 18);1;5264
12;0.375;RemoveObject;(9, 5);;(15, 18);1;5265
12;0.375;RemoveObject;(9, 5);;(15, 18);1;5266
12;0.375;RemoveObject;(9, 5);;(15, 18);1;5267
12;0.375;RemoveObject;(9, 5);;(15, 18);1;5268
12;0.375;RemoveObject;(9, 5);;(15, 18);1;5269
12;0.375;RemoveObject;(9, 5);MoveWest;(14, 18);1;5270
12;0.375;RemoveObject;(9, 5);;(14, 18);1;5271
12;0.375;RemoveObject;(9, 5);;(14, 18);1;5272
12;0.375;RemoveObject;(9, 5);;(14, 18);1;5273
12;0.375;RemoveObject;(9, 5);;(14, 18);1;5274
12;0.375;RemoveObject;(9, 5);;(14, 18);1;5275
12;0.375;RemoveObject;(9, 5);MoveWest;(14, 18);1;5276
12;0.375;RemoveObject;(9, 5);MoveWest;(14, 18);1;5277
12;0.375;RemoveObject;(9, 5);MoveWest;(14, 18);1;5278
12;0.375;RemoveObject;(9, 5);MoveWest;(14, 18);1;5279
12;0.375;RemoveObject;(9, 5);MoveWest;(14, 18);1;5280
12;0.375;RemoveObject;(9, 5);MoveWest;(13, 18);1;5281
12;0.375;RemoveObject;(9, 5);MoveNorth;(13, 18);1;5282
12;0.375;RemoveObject;(9, 5);MoveNorth;(13, 18);1;5283
12;0.375;RemoveObject;(9, 5);MoveNorth;(13, 18);1;5284
12;0.375;RemoveObject;(9, 5);MoveNorth;(13, 18);1;5285
12;0.375;RemoveObject;(9, 5);MoveNorth;(13, 18);1;5286
12;0.375;RemoveObject;(9, 5);MoveNorth;(13, 17);1;5287
12;0.375;RemoveObject;(9, 5);;(13, 17);1;5288
12;0.375;RemoveObject;(9, 5);;(13, 17);1;5289
12;0.375;RemoveObject;(9, 5);;(13, 17);1;5290
12;0.375;RemoveObject;(9, 5);;(13, 17);1;5291
12;0.375;RemoveObject;(9, 5);;(13, 17);1;5292
12;0.375;RemoveObject;(9, 5);;(13, 17);1;5293
12;0.375;RemoveObject;(9, 5);;(13, 17);1;5294
12;0.375;RemoveObject;(9, 5);;(13, 17);1;5295
12;0.375;RemoveObject;(9, 5);;(13, 17);1;5296
12;0.375;RemoveObject;(9, 5);MoveWest;(12, 17);1;5297
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5298
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5299
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5300
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5301
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5302
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5303
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5304
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5305
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5306
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5307
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5308
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5309
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5310
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5311
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5312
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5313
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5314
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5315
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5316
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5317
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5318
12;0.375;RemoveObject;(9, 5);;(12, 17);1;5319
12;0.375;RemoveObject;(9, 5);MoveWest;(11, 17);1;5320
12;0.375;RemoveObject;(9, 5);;(11, 17);1;5321
12;0.375;RemoveObject;(9, 5);MoveWest;(10, 17);1;5322
12;0.375;RemoveObject;(9, 5);;(10, 17);1;5323
12;0.375;RemoveObject;(9, 5);MoveWest;(9, 17);1;5324
12;0.375;RemoveObject;(9, 5);;(9, 17);1;5325
12;0.375;RemoveObject;(9, 5);;(9, 17);1;5326
12;0.375;RemoveObject;(9, 5);;(9, 17);1;5327
12;0.375;RemoveObject;(9, 5);;(9, 17);1;5328
12;0.375;RemoveObject;(9, 5);;(9, 17);1;5329
12;0.375;RemoveObject;(9, 5);;(9, 17);1;5330
12;0.375;RemoveObject;(9, 5);;(9, 17);1;5331
12;0.375;RemoveObject;(9, 5);;(9, 17);1;5332
12;0.375;RemoveObject;(9, 5);MoveWest;(8, 17);1;5333
12;0.375;RemoveObject;(9, 5);;(8, 17);1;5334
12;0.375;RemoveObject;(9, 5);;(8, 17);1;5335
12;0.375;RemoveObject;(9, 5);;(8, 17);1;5336
12;0.375;RemoveObject;(9, 5);;(8, 17);1;5337
12;0.375;RemoveObject;(9, 5);;(8, 17);1;5338
12;0.375;RemoveObject;(9, 5);;(8, 17);1;5339
12;0.375;RemoveObject;(9, 5);;(8, 17);1;5340
12;0.375;RemoveObject;(9, 5);MoveSouth;(8, 17);1;5341
12;0.375;RemoveObject;(9, 5);MoveSouth;(8, 17);1;5342
12;0.375;RemoveObject;(9, 5);MoveSouth;(8, 17);1;5343
12;0.375;RemoveObject;(9, 5);MoveSouth;(8, 17);1;5344
12;0.375;RemoveObject;(9, 5);MoveSouth;(8, 17);1;5345
12;0.375;RemoveObject;(9, 5);MoveSouth;(8, 18);1;5346
12;0.375;RemoveObject;(9, 5);MoveEast;(9, 18);1;5347
12;0.375;RemoveObject;(9, 5);;(9, 18);1;5348
12;0.375;RemoveObject;(9, 5);;(9, 18);1;5349
12;0.375;RemoveObject;(9, 5);;(9, 18);1;5350
12;0.375;RemoveObject;(9, 5);;(9, 18);1;5351
12;0.375;RemoveObject;(9, 5);;(9, 18);1;5352
12;0.375;RemoveObject;(9, 5);;(9, 18);1;5353
12;0.375;RemoveObject;(9, 5);;(9, 18);1;5354
12;0.375;RemoveObject;(9, 5);;(9, 18);1;5355
12;0.375;RemoveObject;(9, 5);;(9, 18);1;5356
12;0.375;RemoveObject;(9, 5);;(9, 18);1;5357
12;0.375;RemoveObject;(9, 5);;(9, 18);1;5358
12;0.375;RemoveObject;(9, 5);;(9, 18);1;5359
12;0.375;RemoveObject;(9, 5);;(9, 18);1;5360
12;0.375;RemoveObject;(9, 5);MoveWest;(8, 18);1;5361
12;0.375;RemoveObject;(9, 5);;(8, 18);1;5362
12;0.375;RemoveObject;(9, 5);;(8, 18);1;5363
12;0.375;RemoveObject;(9, 5);;(8, 18);1;5364
12;0.375;RemoveObject;(9, 5);;(8, 18);1;5365
12;0.375;MoveNorth;(9, 5);;(8, 18);1;5366
12;0.375;MoveNorth;(9, 5);;(8, 18);1;5367
12;0.375;MoveNorth;(9, 5);;(8, 18);1;5368
12;0.375;MoveNorth;(9, 5);;(8, 18);1;5369
12;0.375;MoveNorth;(9, 5);;(8, 18);1;5370
12;0.375;MoveNorth;(9, 5);;(8, 18);1;5371
12;0.375;MoveNorth;(9, 5);;(8, 18);1;5372
12;0.375;MoveNorth;(9, 5);MoveEast;(9, 18);1;5373
12;0.375;MoveNorth;(9, 4);;(9, 18);1;5374
12;0.375;MoveNorthWest;(9, 4);;(9, 18);1;5375
12;0.375;MoveNorthWest;(9, 4);;(9, 18);1;5376
12;0.375;MoveNorthWest;(9, 4);;(9, 18);1;5377
12;0.375;MoveNorthWest;(9, 4);;(9, 18);1;5378
12;0.375;MoveNorthWest;(9, 4);;(9, 18);1;5379
12;0.375;MoveNorthWest;(9, 4);;(9, 18);1;5380
12;0.375;MoveNorthWest;(9, 4);;(9, 18);1;5381
12;0.375;MoveNorthWest;(9, 4);;(9, 18);1;5382
12;0.375;MoveNorthWest;(8, 3);;(9, 18);1;5383
12;0.375;MoveNorth;(8, 3);;(9, 18);1;5384
12;0.375;MoveNorth;(8, 3);;(9, 18);1;5385
12;0.375;MoveNorth;(8, 3);;(9, 18);1;5386
12;0.375;MoveNorth;(8, 3);;(9, 18);1;5387
12;0.375;MoveNorth;(8, 3);;(9, 18);1;5388
12;0.375;MoveNorth;(8, 3);;(9, 18);1;5389
12;0.375;MoveNorth;(8, 3);;(9, 18);1;5390
12;0.375;MoveNorth;(8, 3);;(9, 18);1;5391
12;0.375;MoveNorth;(8, 2);;(9, 18);1;5392
12;0.375;MoveSouthEast;(8, 2);;(9, 18);1;5393
12;0.375;MoveSouthEast;(8, 2);;(9, 18);1;5394
12;0.375;MoveSouthEast;(8, 2);;(9, 18);1;5395
12;0.375;MoveSouthEast;(8, 2);;(9, 18);1;5396
12;0.375;MoveSouthEast;(8, 2);;(9, 18);1;5397
12;0.375;MoveSouthEast;(8, 2);;(9, 18);1;5398
12;0.375;MoveSouthEast;(8, 2);;(9, 18);1;5399
12;0.375;MoveSouthEast;(8, 2);;(9, 18);1;5400
12;0.375;MoveSouthEast;(9, 3);;(9, 18);1;5401
12;0.375;MoveNorthEast;(9, 3);;(9, 18);1;5402
12;0.375;MoveNorthEast;(9, 3);;(9, 18);1;5403
12;0.375;MoveNorthEast;(9, 3);;(9, 18);1;5404
12;0.375;MoveNorthEast;(9, 3);;(9, 18);1;5405
12;0.375;MoveNorthEast;(9, 3);;(9, 18);1;5406
12;0.375;MoveNorthEast;(9, 3);;(9, 18);1;5407
12;0.375;MoveNorthEast;(9, 3);;(9, 18);1;5408
12;0.375;MoveNorthEast;(9, 3);;(9, 18);1;5409
12;0.375;MoveNorthEast;(10, 2);;(9, 18);1;5410
12;0.375;;(10, 2);;(9, 18);1;5411
12;0.375;;(10, 2);;(9, 18);1;5412
12;0.375;;(10, 2);;(9, 18);1;5413
12;0.375;;(10, 2);;(9, 18);1;5414
12;0.375;;(10, 2);;(9, 18);1;5415
12;0.375;;(10, 2);;(9, 18);1;5416
12;0.375;;(10, 2);;(9, 18);1;5417
12;0.375;;(10, 2);;(9, 18);1;5418
12;0.375;;(10, 2);;(9, 18);1;5419
12;0.375;;(10, 2);;(9, 18);1;5420
12;0.375;;(10, 2);;(9, 18);1;5421
12;0.375;;(10, 2);;(9, 18);1;5422
12;0.375;;(10, 2);;(9, 18);1;5423
12;0.375;;(10, 2);;(9, 18);1;5424
12;0.375;;(10, 2);;(9, 18);1;5425
12;0.375;;(10, 2);;(9, 18);1;5426
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5427
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5428
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5429
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5430
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5431
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5432
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5433
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5434
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5435
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5436
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5437
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5438
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5439
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5440
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5441
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5442
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5443
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5444
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5445
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5446
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5447
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5448
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5449
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5450
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5451
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5452
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5453
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5454
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5455
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5456
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5457
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5458
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5459
12;0.375;;(10, 2);RemoveObject;(9, 18);1;5460
