score;completeness;rescuebot_action;rescuebot_location;ben_t_action;ben_t_location;world_nr;tick_nr
24;0.75;Idle;(10, 14);;(3, 17);1;5503
24;0.75;Idle;(10, 14);;(3, 17);1;5504
24;0.75;Idle;(10, 14);;(3, 17);1;5505
24;0.75;Idle;(10, 14);;(3, 17);1;5506
24;0.75;Idle;(10, 14);MoveNorth;(3, 17);1;5507
24;0.75;Idle;(10, 14);;(3, 17);1;5508
24;0.75;Idle;(10, 14);;(3, 17);1;5509
24;0.75;Idle;(10, 14);MoveNorth;(3, 17);1;5510
24;0.75;Idle;(10, 14);;(3, 17);1;5511
24;0.75;Idle;(10, 14);;(3, 17);1;5512
24;0.75;Idle;(10, 14);;(3, 17);1;5513
24;0.75;Idle;(10, 14);;(3, 17);1;5514
24;0.75;Idle;(10, 14);;(3, 17);1;5515
24;0.75;MoveSouthWest;(10, 14);;(3, 17);1;5516
24;0.75;MoveSouthWest;(10, 14);;(3, 17);1;5517
24;0.75;MoveSouthWest;(10, 14);;(3, 17);1;5518
24;0.75;MoveSouthWest;(10, 14);;(3, 17);1;5519
24;0.75;MoveSouthWest;(10, 14);;(3, 17);1;5520
24;0.75;MoveSouthWest;(10, 14);;(3, 17);1;5521
24;0.75;MoveSouthWest;(10, 14);;(3, 17);1;5522
24;0.75;MoveSouthWest;(10, 14);;(3, 17);1;5523
24;0.75;MoveSouthWest;(9, 15);;(3, 17);1;5524
24;0.75;MoveSouth;(9, 15);;(3, 17);1;5525
24;0.75;MoveSouth;(9, 15);;(3, 17);1;5526
24;0.75;MoveSouth;(9, 15);;(3, 17);1;5527
24;0.75;MoveSouth;(9, 15);;(3, 17);1;5528
24;0.75;MoveSouth;(9, 15);;(3, 17);1;5529
24;0.75;MoveSouth;(9, 15);;(3, 17);1;5530
24;0.75;MoveSouth;(9, 15);;(3, 17);1;5531
24;0.75;MoveSouth;(9, 15);;(3, 17);1;5532
24;0.75;MoveSouth;(9, 16);;(3, 17);1;5533
24;0.75;MoveSouthWest;(9, 16);;(3, 17);1;5534
24;0.75;MoveSouthWest;(9, 16);;(3, 17);1;5535
24;0.75;MoveSouthWest;(9, 16);;(3, 17);1;5536
24;0.75;MoveSouthWest;(9, 16);;(3, 17);1;5537
24;0.75;MoveSouthWest;(9, 16);;(3, 17);1;5538
24;0.75;MoveSouthWest;(9, 16);;(3, 17);1;5539
24;0.75;MoveSouthWest;(9, 16);;(3, 17);1;5540
24;0.75;MoveSouthWest;(9, 16);;(3, 17);1;5541
24;0.75;MoveSouthWest;(8, 17);;(3, 17);1;5542
24;0.75;MoveWest;(8, 17);;(3, 17);1;5543
24;0.75;MoveWest;(8, 17);;(3, 17);1;5544
24;0.75;MoveWest;(8, 17);;(3, 17);1;5545
24;0.75;MoveWest;(8, 17);;(3, 17);1;5546
24;0.75;MoveWest;(8, 17);;(3, 17);1;5547
24;0.75;MoveWest;(8, 17);;(3, 17);1;5548
24;0.75;MoveWest;(8, 17);;(3, 17);1;5549
24;0.75;MoveWest;(8, 17);;(3, 17);1;5550
24;0.75;MoveWest;(8, 17);;(3, 17);1;5551
24;0.75;MoveWest;(8, 17);;(3, 17);1;5552
24;0.75;MoveWest;(8, 17);;(3, 17);1;5553
24;0.75;MoveWest;(8, 17);;(3, 17);1;5554
24;0.75;MoveWest;(8, 17);;(3, 17);1;5555
24;0.75;MoveWest;(7, 17);;(3, 17);1;5556
24;0.75;MoveWest;(7, 17);;(3, 17);1;5557
24;0.75;MoveWest;(7, 17);;(3, 17);1;5558
24;0.75;MoveWest;(7, 17);;(3, 17);1;5559
24;0.75;MoveWest;(7, 17);;(3, 17);1;5560
24;0.75;MoveWest;(7, 17);;(3, 17);1;5561
24;0.75;MoveWest;(7, 17);;(3, 17);1;5562
24;0.75;MoveWest;(7, 17);;(3, 17);1;5563
24;0.75;MoveWest;(7, 17);;(3, 17);1;5564
24;0.75;MoveWest;(7, 17);;(3, 17);1;5565
24;0.75;MoveWest;(7, 17);;(3, 17);1;5566
24;0.75;MoveWest;(7, 17);;(3, 17);1;5567
24;0.75;MoveWest;(7, 17);;(3, 17);1;5568
24;0.75;MoveWest;(7, 17);;(3, 17);1;5569
24;0.75;MoveWest;(6, 17);;(3, 17);1;5570
24;0.75;MoveWest;(6, 17);;(3, 17);1;5571
24;0.75;MoveWest;(6, 17);;(3, 17);1;5572
24;0.75;MoveWest;(6, 17);;(3, 17);1;5573
24;0.75;MoveWest;(6, 17);;(3, 17);1;5574
24;0.75;MoveWest;(6, 17);;(3, 17);1;5575
24;0.75;MoveWest;(6, 17);;(3, 17);1;5576
24;0.75;MoveWest;(6, 17);;(3, 17);1;5577
24;0.75;MoveWest;(6, 17);;(3, 17);1;5578
24;0.75;MoveWest;(6, 17);;(3, 17);1;5579
24;0.75;MoveWest;(6, 17);;(3, 17);1;5580
24;0.75;MoveWest;(6, 17);;(3, 17);1;5581
24;0.75;MoveWest;(6, 17);;(3, 17);1;5582
24;0.75;MoveWest;(6, 17);;(3, 17);1;5583
24;0.75;MoveWest;(5, 17);;(3, 17);1;5584
24;0.75;MoveWest;(5, 17);;(3, 17);1;5585
24;0.75;MoveWest;(5, 17);;(3, 17);1;5586
24;0.75;MoveWest;(5, 17);;(3, 17);1;5587
24;0.75;MoveWest;(5, 17);;(3, 17);1;5588
24;0.75;MoveWest;(5, 17);;(3, 17);1;5589
24;0.75;MoveWest;(5, 17);;(3, 17);1;5590
24;0.75;MoveWest;(5, 17);;(3, 17);1;5591
24;0.75;MoveWest;(5, 17);;(3, 17);1;5592
24;0.75;MoveWest;(5, 17);;(3, 17);1;5593
24;0.75;MoveWest;(5, 17);;(3, 17);1;5594
24;0.75;MoveWest;(5, 17);;(3, 17);1;5595
24;0.75;MoveWest;(5, 17);;(3, 17);1;5596
24;0.75;MoveWest;(5, 17);;(3, 17);1;5597
24;0.75;MoveWest;(4, 17);;(3, 17);1;5598
24;0.75;MoveWest;(4, 17);;(3, 17);1;5599
24;0.75;MoveWest;(4, 17);;(3, 17);1;5600
24;0.75;MoveWest;(4, 17);;(3, 17);1;5601
24;0.75;MoveWest;(4, 17);;(3, 17);1;5602
24;0.75;MoveWest;(4, 17);;(3, 17);1;5603
24;0.75;MoveWest;(4, 17);;(3, 17);1;5604
24;0.75;MoveWest;(4, 17);;(3, 17);1;5605
24;0.75;MoveWest;(4, 17);;(3, 17);1;5606
24;0.75;MoveWest;(4, 17);;(3, 17);1;5607
24;0.75;MoveWest;(4, 17);;(3, 17);1;5608
24;0.75;MoveWest;(4, 17);;(3, 17);1;5609
24;0.75;MoveWest;(4, 17);;(3, 17);1;5610
24;0.75;MoveWest;(4, 17);;(3, 17);1;5611
24;0.75;MoveWest;(3, 17);;(3, 17);1;5612
24;0.75;;(3, 17);;(3, 17);1;5613
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5614
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5615
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5616
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5617
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5618
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5619
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5620
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5621
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5622
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5623
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5624
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5625
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5626
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5627
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5628
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5629
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5630
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5631
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5632
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5633
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5634
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5635
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5636
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5637
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5638
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5639
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5640
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5641
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5642
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5643
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5644
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5645
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5646
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5647
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5648
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5649
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5650
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5651
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5652
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5653
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5654
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5655
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5656
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5657
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5658
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5659
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5660
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5661
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5662
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5663
24;0.75;;(3, 17);RemoveObjectTogether;(3, 17);1;5664
24;0.75;MoveNorth;(3, 17);RemoveObjectTogether;(3, 17);1;5665
24;0.75;MoveNorth;(3, 17);;(3, 17);1;5666
24;0.75;MoveNorth;(3, 17);;(3, 17);1;5667
24;0.75;MoveNorth;(3, 17);;(3, 17);1;5668
24;0.75;MoveNorth;(3, 17);;(3, 17);1;5669
24;0.75;MoveNorth;(3, 17);;(3, 17);1;5670
24;0.75;MoveNorth;(3, 17);;(3, 17);1;5671
24;0.75;MoveNorth;(3, 17);MoveNorth;(3, 16);1;5672
24;0.75;MoveNorth;(3, 16);;(3, 16);1;5673
24;0.75;MoveNorthWest;(3, 16);;(3, 16);1;5674
24;0.75;MoveNorthWest;(3, 16);MoveNorth;(3, 15);1;5675
24;0.75;MoveNorthWest;(3, 16);;(3, 15);1;5676
24;0.75;MoveNorthWest;(3, 16);;(3, 15);1;5677
24;0.75;MoveNorthWest;(3, 16);;(3, 15);1;5678
24;0.75;MoveNorthWest;(3, 16);;(3, 15);1;5679
24;0.75;MoveNorthWest;(3, 16);;(3, 15);1;5680
24;0.75;MoveNorthWest;(3, 16);MoveNorth;(3, 14);1;5681
24;0.75;MoveNorthWest;(2, 15);;(3, 14);1;5682
24;0.75;MoveNorth;(2, 15);;(3, 14);1;5683
24;0.75;MoveNorth;(2, 15);;(3, 14);1;5684
24;0.75;MoveNorth;(2, 15);;(3, 14);1;5685
24;0.75;MoveNorth;(2, 15);;(3, 14);1;5686
24;0.75;MoveNorth;(2, 15);MoveSouth;(3, 15);1;5687
24;0.75;MoveNorth;(2, 15);;(3, 15);1;5688
24;0.75;MoveNorth;(2, 15);;(3, 15);1;5689
24;0.75;MoveNorth;(2, 15);;(3, 15);1;5690
24;0.75;MoveNorth;(2, 14);;(3, 15);1;5691
24;0.75;MoveSouthEast;(2, 14);;(3, 15);1;5692
24;0.75;MoveSouthEast;(2, 14);;(3, 15);1;5693
24;0.75;MoveSouthEast;(2, 14);;(3, 15);1;5694
24;0.75;MoveSouthEast;(2, 14);;(3, 15);1;5695
24;0.75;MoveSouthEast;(2, 14);;(3, 15);1;5696
24;0.75;MoveSouthEast;(2, 14);;(3, 15);1;5697
24;0.75;MoveSouthEast;(2, 14);;(3, 15);1;5698
24;0.75;MoveSouthEast;(2, 14);;(3, 15);1;5699
24;0.75;MoveSouthEast;(3, 15);;(3, 15);1;5700
24;0.75;MoveNorthEast;(3, 15);;(3, 15);1;5701
24;0.75;MoveNorthEast;(3, 15);;(3, 15);1;5702
24;0.75;MoveNorthEast;(3, 15);;(3, 15);1;5703
24;0.75;MoveNorthEast;(3, 15);;(3, 15);1;5704
24;0.75;MoveNorthEast;(3, 15);;(3, 15);1;5705
24;0.75;MoveNorthEast;(3, 15);;(3, 15);1;5706
24;0.75;MoveNorthEast;(3, 15);CarryObjectTogether;(3, 15);1;5707
24;0.75;MoveNorthEast;(3, 15);;(3, 15);1;5708
24;0.75;MoveNorthEast;(4, 14);;(3, 15);1;5709
24;0.75;;(4, 14);;(3, 15);1;5710
24;0.75;;(4, 14);;(3, 15);1;5711
24;0.75;;(4, 14);;(3, 15);1;5712
24;0.75;;(4, 14);;(3, 15);1;5713
24;0.75;;(4, 14);;(3, 15);1;5714
24;0.75;;(4, 14);MoveSouth;(3, 16);1;5715
24;0.75;;(4, 14);;(3, 16);1;5716
24;0.75;;(4, 14);;(3, 16);1;5717
24;0.75;;(4, 14);;(3, 16);1;5718
24;0.75;;(4, 14);;(3, 16);1;5719
24;0.75;;(4, 14);;(3, 16);1;5720
24;0.75;;(4, 14);;(3, 16);1;5721
24;0.75;;(4, 14);;(3, 16);1;5722
24;0.75;;(4, 14);;(3, 16);1;5723
24;0.75;;(4, 14);;(3, 16);1;5724
24;0.75;;(4, 14);;(3, 16);1;5725
24;0.75;;(4, 14);;(3, 16);1;5726
24;0.75;;(4, 14);MoveSouth;(3, 17);1;5727
24;0.75;;(4, 14);;(3, 17);1;5728
24;0.75;;(4, 14);;(3, 17);1;5729
24;0.75;;(4, 14);;(3, 17);1;5730
24;0.75;;(4, 14);MoveEast;(4, 17);1;5731
24;0.75;;(4, 14);;(4, 17);1;5732
24;0.75;;(4, 14);MoveEast;(4, 17);1;5733
24;0.75;;(4, 14);MoveEast;(4, 17);1;5734
24;0.75;;(4, 14);MoveEast;(4, 17);1;5735
24;0.75;;(4, 14);MoveEast;(4, 17);1;5736
24;0.75;;(4, 14);MoveEast;(4, 17);1;5737
24;0.75;;(4, 14);MoveEast;(5, 17);1;5738
24;0.75;;(4, 14);MoveEast;(5, 17);1;5739
24;0.75;;(4, 14);MoveEast;(5, 17);1;5740
24;0.75;;(4, 14);MoveEast;(5, 17);1;5741
24;0.75;;(4, 14);MoveEast;(5, 17);1;5742
24;0.75;;(4, 14);MoveEast;(5, 17);1;5743
24;0.75;;(4, 14);MoveEast;(6, 17);1;5744
24;0.75;;(4, 14);MoveEast;(6, 17);1;5745
24;0.75;;(4, 14);MoveEast;(6, 17);1;5746
24;0.75;;(4, 14);MoveEast;(6, 17);1;5747
24;0.75;;(4, 14);MoveEast;(6, 17);1;5748
24;0.75;;(4, 14);MoveEast;(6, 17);1;5749
24;0.75;;(4, 14);MoveEast;(7, 17);1;5750
24;0.75;;(4, 14);MoveEast;(7, 17);1;5751
24;0.75;;(4, 14);MoveEast;(7, 17);1;5752
24;0.75;;(4, 14);MoveEast;(7, 17);1;5753
24;0.75;;(4, 14);MoveEast;(7, 17);1;5754
24;0.75;;(4, 14);MoveEast;(7, 17);1;5755
24;0.75;;(4, 14);MoveEast;(8, 17);1;5756
24;0.75;;(4, 14);MoveEast;(8, 17);1;5757
24;0.75;;(4, 14);MoveEast;(8, 17);1;5758
24;0.75;;(4, 14);MoveEast;(8, 17);1;5759
24;0.75;;(4, 14);MoveEast;(8, 17);1;5760
24;0.75;;(4, 14);MoveEast;(8, 17);1;5761
24;0.75;;(4, 14);MoveEast;(9, 17);1;5762
24;0.75;;(4, 14);MoveEast;(10, 17);1;5763
24;0.75;;(4, 14);;(10, 17);1;5764
24;0.75;;(4, 14);;(10, 17);1;5765
24;0.75;;(4, 14);;(10, 17);1;5766
24;0.75;;(4, 14);MoveEast;(11, 17);1;5767
24;0.75;;(4, 14);MoveEast;(12, 17);1;5768
24;0.75;;(4, 14);;(12, 17);1;5769
24;0.75;;(4, 14);MoveEast;(13, 17);1;5770
24;0.75;;(4, 14);MoveEast;(14, 17);1;5771
24;0.75;;(4, 14);MoveEast;(14, 17);1;5772
24;0.75;;(4, 14);MoveEast;(14, 17);1;5773
24;0.75;;(4, 14);MoveEast;(14, 17);1;5774
24;0.75;;(4, 14);MoveEast;(14, 17);1;5775
24;0.75;;(4, 14);MoveEast;(14, 17);1;5776
24;0.75;;(4, 14);MoveEast;(15, 17);1;5777
24;0.75;;(4, 14);MoveEast;(16, 17);1;5778
24;0.75;;(4, 14);MoveEast;(16, 17);1;5779
24;0.75;;(4, 14);MoveEast;(16, 17);1;5780
24;0.75;;(4, 14);MoveEast;(16, 17);1;5781
24;0.75;;(4, 14);MoveEast;(16, 17);1;5782
24;0.75;;(4, 14);MoveEast;(16, 17);1;5783
24;0.75;;(4, 14);MoveEast;(17, 17);1;5784
24;0.75;;(4, 14);MoveEast;(17, 17);1;5785
24;0.75;;(4, 14);MoveEast;(17, 17);1;5786
24;0.75;;(4, 14);MoveEast;(17, 17);1;5787
24;0.75;;(4, 14);MoveEast;(17, 17);1;5788
24;0.75;;(4, 14);MoveEast;(17, 17);1;5789
24;0.75;;(4, 14);MoveEast;(18, 17);1;5790
24;0.75;;(4, 14);MoveNorth;(18, 17);1;5791
24;0.75;;(4, 14);MoveNorth;(18, 17);1;5792
24;0.75;;(4, 14);MoveNorth;(18, 17);1;5793
24;0.75;;(4, 14);MoveNorth;(18, 17);1;5794
24;0.75;;(4, 14);MoveNorth;(18, 17);1;5795
24;0.75;;(4, 14);MoveNorth;(18, 16);1;5796
24;0.75;;(4, 14);MoveNorth;(18, 16);1;5797
24;0.75;;(4, 14);MoveNorth;(18, 16);1;5798
24;0.75;;(4, 14);MoveNorth;(18, 16);1;5799
24;0.75;;(4, 14);MoveNorth;(18, 16);1;5800
24;0.75;;(4, 14);MoveNorth;(18, 16);1;5801
24;0.75;;(4, 14);MoveNorth;(18, 15);1;5802
24;0.75;;(4, 14);MoveEast;(18, 15);1;5803
24;0.75;;(4, 14);MoveEast;(18, 15);1;5804
24;0.75;;(4, 14);MoveEast;(18, 15);1;5805
24;0.75;;(4, 14);MoveEast;(18, 15);1;5806
24;0.75;;(4, 14);MoveEast;(18, 15);1;5807
24;0.75;;(4, 14);MoveEast;(19, 15);1;5808
24;0.75;;(4, 14);MoveNorth;(19, 14);1;5809
24;0.75;;(4, 14);;(19, 14);1;5810
24;0.75;;(4, 14);;(19, 14);1;5811
24;0.75;;(4, 14);;(19, 14);1;5812
24;0.75;;(4, 14);MoveNorth;(19, 13);1;5813
24;0.75;;(4, 14);;(19, 13);1;5814
24;0.75;;(4, 14);;(19, 13);1;5815
24;0.75;;(4, 14);MoveEast;(20, 13);1;5816
24;0.75;;(4, 14);MoveNorth;(20, 12);1;5817
24;0.75;;(4, 14);;(20, 12);1;5818
24;0.75;;(4, 14);;(20, 12);1;5819
24;0.75;;(4, 14);;(20, 12);1;5820
24;0.75;;(4, 14);MoveEast;(21, 12);1;5821
24;0.75;;(4, 14);MoveNorth;(21, 11);1;5822
24;0.75;;(4, 14);;(21, 11);1;5823
24;0.75;;(4, 14);;(21, 11);1;5824
24;0.75;;(4, 14);;(21, 11);1;5825
24;0.75;;(4, 14);MoveEast;(22, 11);1;5826
24;0.75;;(4, 14);;(22, 11);1;5827
24;0.75;;(4, 14);;(22, 11);1;5828
24;0.75;;(4, 14);;(22, 11);1;5829
24;0.75;;(4, 14);MoveNorth;(22, 10);1;5830
24;0.75;;(4, 14);;(22, 10);1;5831
24;0.75;;(4, 14);;(22, 10);1;5832
24;0.75;;(4, 14);MoveEast;(23, 10);1;5833
24;0.75;;(4, 14);;(23, 10);1;5834
24;0.75;;(4, 14);;(23, 10);1;5835
24;0.75;;(4, 14);;(23, 10);1;5836
24;0.75;;(4, 14);;(23, 10);1;5837
24;0.75;;(4, 14);;(23, 10);1;5838
24;0.75;;(4, 14);;(23, 10);1;5839
24;0.75;;(4, 14);;(23, 10);1;5840
24;0.75;;(4, 14);;(23, 10);1;5841
24;0.75;;(4, 14);;(23, 10);1;5842
24;0.75;;(4, 14);;(23, 10);1;5843
24;0.75;;(4, 14);;(23, 10);1;5844
30;0.875;;(23, 10);DropObjectTogether;(23, 10);1;5845
30;0.875;MoveSouthWest;(23, 10);;(23, 10);1;5846
30;0.875;MoveSouthWest;(23, 10);;(23, 10);1;5847
30;0.875;MoveSouthWest;(23, 10);;(23, 10);1;5848
30;0.875;MoveSouthWest;(23, 10);;(23, 10);1;5849
30;0.875;MoveSouthWest;(23, 10);;(23, 10);1;5850
30;0.875;MoveSouthWest;(23, 10);;(23, 10);1;5851
30;0.875;MoveSouthWest;(23, 10);;(23, 10);1;5852
30;0.875;MoveSouthWest;(23, 10);;(23, 10);1;5853
30;0.875;MoveSouthWest;(22, 11);;(23, 10);1;5854
30;0.875;MoveSouthWest;(22, 11);;(23, 10);1;5855
30;0.875;MoveSouthWest;(22, 11);;(23, 10);1;5856
30;0.875;MoveSouthWest;(22, 11);MoveNorth;(23, 9);1;5857
30;0.875;MoveSouthWest;(22, 11);;(23, 9);1;5858
30;0.875;MoveSouthWest;(22, 11);;(23, 9);1;5859
30;0.875;MoveSouthWest;(22, 11);;(23, 9);1;5860
30;0.875;MoveSouthWest;(22, 11);;(23, 9);1;5861
30;0.875;MoveSouthWest;(22, 11);;(23, 9);1;5862
30;0.875;MoveSouthWest;(21, 12);MoveSouth;(23, 10);1;5863
30;0.875;MoveSouthWest;(21, 12);;(23, 10);1;5864
30;0.875;MoveSouthWest;(21, 12);;(23, 10);1;5865
30;0.875;MoveSouthWest;(21, 12);;(23, 10);1;5866
30;0.875;MoveSouthWest;(21, 12);MoveSouth;(23, 11);1;5867
30;0.875;MoveSouthWest;(21, 12);;(23, 11);1;5868
30;0.875;MoveSouthWest;(21, 12);;(23, 11);1;5869
30;0.875;MoveSouthWest;(21, 12);;(23, 11);1;5870
30;0.875;MoveSouthWest;(21, 12);;(23, 11);1;5871
30;0.875;MoveSouthWest;(20, 13);;(23, 11);1;5872
30;0.875;MoveSouthWest;(20, 13);;(23, 11);1;5873
30;0.875;MoveSouthWest;(20, 13);;(23, 11);1;5874
30;0.875;MoveSouthWest;(20, 13);MoveWest;(22, 11);1;5875
30;0.875;MoveSouthWest;(20, 13);;(22, 11);1;5876
30;0.875;MoveSouthWest;(20, 13);;(22, 11);1;5877
30;0.875;MoveSouthWest;(20, 13);;(22, 11);1;5878
30;0.875;MoveSouthWest;(20, 13);;(22, 11);1;5879
30;0.875;MoveSouthWest;(20, 13);;(22, 11);1;5880
30;0.875;MoveSouthWest;(19, 14);;(22, 11);1;5881
30;0.875;MoveSouthWest;(19, 14);;(22, 11);1;5882
30;0.875;MoveSouthWest;(19, 14);;(22, 11);1;5883
30;0.875;MoveSouthWest;(19, 14);;(22, 11);1;5884
30;0.875;MoveSouthWest;(19, 14);;(22, 11);1;5885
30;0.875;MoveSouthWest;(19, 14);;(22, 11);1;5886
30;0.875;MoveSouthWest;(19, 14);;(22, 11);1;5887
30;0.875;MoveSouthWest;(19, 14);;(22, 11);1;5888
30;0.875;MoveSouthWest;(19, 14);;(22, 11);1;5889
30;0.875;MoveSouthWest;(18, 15);;(22, 11);1;5890
30;0.875;MoveSouth;(18, 15);;(22, 11);1;5891
30;0.875;MoveSouth;(18, 15);;(22, 11);1;5892
30;0.875;MoveSouth;(18, 15);;(22, 11);1;5893
30;0.875;MoveSouth;(18, 15);;(22, 11);1;5894
30;0.875;MoveSouth;(18, 15);MoveWest;(21, 11);1;5895
30;0.875;MoveSouth;(18, 15);;(21, 11);1;5896
30;0.875;MoveSouth;(18, 15);;(21, 11);1;5897
30;0.875;MoveSouth;(18, 15);;(21, 11);1;5898
30;0.875;MoveSouth;(18, 15);;(21, 11);1;5899
30;0.875;MoveSouth;(18, 15);MoveSouth;(21, 12);1;5900
30;0.875;MoveSouth;(18, 15);;(21, 12);1;5901
30;0.875;MoveSouth;(18, 15);;(21, 12);1;5902
30;0.875;MoveSouth;(18, 15);;(21, 12);1;5903
30;0.875;MoveSouth;(18, 16);;(21, 12);1;5904
30;0.875;MoveSouthWest;(18, 16);;(21, 12);1;5905
30;0.875;MoveSouthWest;(18, 16);MoveSouth;(21, 13);1;5906
30;0.875;MoveSouthWest;(18, 16);;(21, 13);1;5907
30;0.875;MoveSouthWest;(18, 16);;(21, 13);1;5908
30;0.875;MoveSouthWest;(18, 16);;(21, 13);1;5909
30;0.875;MoveSouthWest;(18, 16);;(21, 13);1;5910
30;0.875;MoveSouthWest;(18, 16);;(21, 13);1;5911
30;0.875;MoveSouthWest;(18, 16);;(21, 13);1;5912
30;0.875;MoveSouthWest;(18, 16);;(21, 13);1;5913
30;0.875;MoveSouthWest;(18, 16);;(21, 13);1;5914
30;0.875;MoveSouthWest;(18, 16);;(21, 13);1;5915
30;0.875;MoveSouthWest;(18, 16);;(21, 13);1;5916
30;0.875;MoveSouthWest;(18, 16);;(21, 13);1;5917
30;0.875;MoveSouthWest;(17, 17);;(21, 13);1;5918
30;0.875;MoveWest;(17, 17);;(21, 13);1;5919
30;0.875;MoveWest;(17, 17);;(21, 13);1;5920
30;0.875;MoveWest;(17, 17);;(21, 13);1;5921
30;0.875;MoveWest;(17, 17);;(21, 13);1;5922
30;0.875;MoveWest;(17, 17);MoveSouth;(21, 14);1;5923
30;0.875;MoveWest;(17, 17);;(21, 14);1;5924
30;0.875;MoveWest;(17, 17);;(21, 14);1;5925
30;0.875;MoveWest;(17, 17);;(21, 14);1;5926
30;0.875;MoveWest;(17, 17);;(21, 14);1;5927
30;0.875;MoveWest;(17, 17);MoveSouth;(21, 15);1;5928
30;0.875;MoveWest;(17, 17);;(21, 15);1;5929
30;0.875;MoveWest;(17, 17);;(21, 15);1;5930
30;0.875;MoveWest;(17, 17);;(21, 15);1;5931
30;0.875;MoveWest;(16, 17);MoveWest;(20, 15);1;5932
30;0.875;MoveWest;(16, 17);;(20, 15);1;5933
30;0.875;MoveWest;(16, 17);MoveSouth;(20, 16);1;5934
30;0.875;MoveWest;(16, 17);;(20, 16);1;5935
30;0.875;MoveWest;(16, 17);;(20, 16);1;5936
30;0.875;MoveWest;(16, 17);;(20, 16);1;5937
30;0.875;MoveWest;(16, 17);;(20, 16);1;5938
30;0.875;MoveWest;(16, 17);MoveSouth;(20, 17);1;5939
30;0.875;MoveWest;(16, 17);MoveWest;(20, 17);1;5940
30;0.875;MoveWest;(16, 17);MoveWest;(20, 17);1;5941
30;0.875;MoveWest;(16, 17);MoveWest;(20, 17);1;5942
30;0.875;MoveWest;(16, 17);MoveWest;(20, 17);1;5943
30;0.875;MoveWest;(16, 17);MoveWest;(20, 17);1;5944
30;0.875;MoveWest;(16, 17);MoveWest;(19, 17);1;5945
30;0.875;MoveWest;(15, 17);MoveWest;(19, 17);1;5946
30;0.875;MoveWest;(15, 17);MoveWest;(19, 17);1;5947
30;0.875;MoveWest;(15, 17);MoveWest;(19, 17);1;5948
30;0.875;MoveWest;(15, 17);MoveWest;(19, 17);1;5949
