score;completeness;rescuebot_action;rescuebot_location;charlie-trust_action;charlie-trust_location;world_nr;tick_nr
12;0.375;;(10, 15);;(11, 17);1;7323
12;0.375;;(10, 15);;(11, 17);1;7324
12;0.375;;(10, 15);;(11, 17);1;7325
12;0.375;;(10, 15);MoveWest;(10, 17);1;7326
12;0.375;;(10, 15);;(10, 17);1;7327
12;0.375;;(10, 15);MoveWest;(9, 17);1;7328
12;0.375;;(10, 15);;(9, 17);1;7329
12;0.375;;(10, 15);;(9, 17);1;7330
12;0.375;;(10, 15);;(9, 17);1;7331
12;0.375;;(10, 15);;(9, 17);1;7332
12;0.375;;(10, 15);;(9, 17);1;7333
12;0.375;;(10, 15);;(9, 17);1;7334
12;0.375;;(10, 15);;(9, 17);1;7335
12;0.375;;(10, 15);MoveNorth;(9, 16);1;7336
12;0.375;;(10, 15);;(9, 16);1;7337
12;0.375;;(10, 15);MoveNorth;(9, 15);1;7338
12;0.375;;(10, 15);;(9, 15);1;7339
12;0.375;;(10, 15);MoveNorth;(9, 14);1;7340
12;0.375;;(10, 15);;(9, 14);1;7341
12;0.375;;(10, 15);MoveNorth;(9, 14);1;7342
12;0.375;;(10, 15);;(9, 14);1;7343
12;0.375;;(10, 15);;(9, 14);1;7344
12;0.375;;(10, 15);;(9, 14);1;7345
12;0.375;;(10, 15);MoveEast;(10, 14);1;7346
12;0.375;;(10, 15);;(10, 14);1;7347
12;0.375;;(10, 15);;(10, 14);1;7348
12;0.375;;(10, 15);;(10, 14);1;7349
12;0.375;;(10, 15);MoveSouth;(10, 15);1;7350
12;0.375;;(10, 15);;(10, 15);1;7351
12;0.375;;(10, 15);;(10, 15);1;7352
12;0.375;;(10, 15);;(10, 15);1;7353
12;0.375;;(10, 15);;(10, 15);1;7354
12;0.375;;(10, 15);;(10, 15);1;7355
12;0.375;;(10, 15);;(10, 15);1;7356
12;0.375;;(10, 15);;(10, 15);1;7357
12;0.375;;(10, 15);;(10, 15);1;7358
12;0.375;;(10, 15);;(10, 15);1;7359
12;0.375;;(10, 15);;(10, 15);1;7360
12;0.375;;(10, 15);;(10, 15);1;7361
12;0.375;;(10, 15);;(10, 15);1;7362
12;0.375;;(10, 15);;(10, 15);1;7363
12;0.375;;(10, 15);;(10, 15);1;7364
12;0.375;;(10, 15);;(10, 15);1;7365
12;0.375;;(10, 15);;(10, 15);1;7366
12;0.375;;(10, 15);;(10, 15);1;7367
12;0.375;;(10, 15);;(10, 15);1;7368
12;0.375;;(10, 15);;(10, 15);1;7369
12;0.375;;(10, 15);;(10, 15);1;7370
12;0.375;;(10, 15);;(10, 15);1;7371
12;0.375;;(10, 15);;(10, 15);1;7372
12;0.375;;(10, 15);;(10, 15);1;7373
12;0.375;;(10, 15);;(10, 15);1;7374
12;0.375;;(10, 15);;(10, 15);1;7375
12;0.375;;(10, 15);;(10, 15);1;7376
12;0.375;;(10, 15);;(10, 15);1;7377
12;0.375;;(10, 15);;(10, 15);1;7378
12;0.375;;(10, 15);RemoveObjectTogether;(10, 15);1;7379
12;0.375;;(10, 15);;(10, 15);1;7380
12;0.375;;(10, 15);;(10, 15);1;7381
12;0.375;;(10, 15);;(10, 15);1;7382
12;0.375;;(10, 15);;(10, 15);1;7383
12;0.375;;(10, 15);;(10, 15);1;7384
12;0.375;;(10, 15);;(10, 15);1;7385
12;0.375;;(10, 15);;(10, 15);1;7386
12;0.375;;(10, 15);;(10, 15);1;7387
12;0.375;;(10, 15);;(10, 15);1;7388
12;0.375;;(10, 15);;(10, 15);1;7389
12;0.375;;(10, 15);;(10, 15);1;7390
12;0.375;;(10, 15);;(10, 15);1;7391
12;0.375;;(10, 15);;(10, 15);1;7392
12;0.375;;(10, 15);;(10, 15);1;7393
12;0.375;;(10, 15);;(10, 15);1;7394
12;0.375;;(10, 15);;(10, 15);1;7395
12;0.375;;(10, 15);CarryObjectTogether;(10, 15);1;7396
12;0.375;;(10, 15);;(10, 15);1;7397
12;0.375;;(10, 15);;(10, 15);1;7398
12;0.375;;(10, 15);;(10, 15);1;7399
12;0.375;;(10, 15);;(10, 15);1;7400
12;0.375;;(10, 15);;(10, 15);1;7401
12;0.375;;(10, 15);;(10, 15);1;7402
12;0.375;;(10, 15);MoveWest;(9, 15);1;7403
12;0.375;;(10, 15);;(9, 15);1;7404
12;0.375;;(10, 15);;(9, 15);1;7405
12;0.375;;(10, 15);;(9, 15);1;7406
12;0.375;;(10, 15);;(9, 15);1;7407
12;0.375;;(10, 15);;(9, 15);1;7408
12;0.375;;(10, 15);;(9, 15);1;7409
12;0.375;;(10, 15);;(9, 15);1;7410
12;0.375;;(10, 15);MoveSouth;(9, 16);1;7411
12;0.375;;(10, 15);;(9, 16);1;7412
12;0.375;;(10, 15);MoveSouth;(9, 17);1;7413
12;0.375;;(10, 15);MoveSouth;(9, 18);1;7414
12;0.375;;(10, 15);;(9, 18);1;7415
12;0.375;;(10, 15);MoveSouth;(9, 19);1;7416
12;0.375;;(10, 15);;(9, 19);1;7417
12;0.375;;(10, 15);MoveEast;(9, 19);1;7418
12;0.375;;(10, 15);MoveEast;(9, 19);1;7419
12;0.375;;(10, 15);;(9, 19);1;7420
12;0.375;;(10, 15);MoveEast;(9, 19);1;7421
12;0.375;;(10, 15);;(9, 19);1;7422
12;0.375;;(10, 15);MoveEast;(9, 19);1;7423
12;0.375;;(10, 15);;(9, 19);1;7424
12;0.375;;(10, 15);;(9, 19);1;7425
12;0.375;;(10, 15);;(9, 19);1;7426
12;0.375;;(10, 15);MoveNorth;(9, 18);1;7427
12;0.375;;(10, 15);;(9, 18);1;7428
12;0.375;;(10, 15);;(9, 18);1;7429
12;0.375;;(10, 15);;(9, 18);1;7430
12;0.375;;(10, 15);;(9, 18);1;7431
12;0.375;;(10, 15);;(9, 18);1;7432
12;0.375;;(10, 15);;(9, 18);1;7433
12;0.375;;(10, 15);;(9, 18);1;7434
12;0.375;;(10, 15);;(9, 18);1;7435
12;0.375;;(10, 15);;(9, 18);1;7436
12;0.375;;(10, 15);;(9, 18);1;7437
12;0.375;;(10, 15);;(9, 18);1;7438
12;0.375;;(10, 15);;(9, 18);1;7439
12;0.375;;(10, 15);;(9, 18);1;7440
12;0.375;;(10, 15);;(9, 18);1;7441
12;0.375;;(10, 15);;(9, 18);1;7442
12;0.375;;(10, 15);;(9, 18);1;7443
12;0.375;;(10, 15);;(9, 18);1;7444
12;0.375;;(10, 15);;(9, 18);1;7445
12;0.375;;(10, 15);;(9, 18);1;7446
12;0.375;;(10, 15);;(9, 18);1;7447
12;0.375;;(10, 15);;(9, 18);1;7448
12;0.375;;(10, 15);;(9, 18);1;7449
12;0.375;;(10, 15);;(9, 18);1;7450
12;0.375;;(10, 15);;(9, 18);1;7451
12;0.375;;(10, 15);;(9, 18);1;7452
12;0.375;;(10, 15);;(9, 18);1;7453
12;0.375;;(10, 15);;(9, 18);1;7454
12;0.375;;(10, 15);;(9, 18);1;7455
12;0.375;;(10, 15);;(9, 18);1;7456
12;0.375;;(10, 15);;(9, 18);1;7457
12;0.375;;(10, 15);;(9, 18);1;7458
12;0.375;;(10, 15);;(9, 18);1;7459
12;0.375;;(10, 15);;(9, 18);1;7460
12;0.375;;(10, 15);;(9, 18);1;7461
12;0.375;;(10, 15);;(9, 18);1;7462
12;0.375;;(10, 15);;(9, 18);1;7463
12;0.375;;(10, 15);;(9, 18);1;7464
12;0.375;;(10, 15);;(9, 18);1;7465
12;0.375;;(10, 15);;(9, 18);1;7466
12;0.375;;(10, 15);;(9, 18);1;7467
12;0.375;;(10, 15);;(9, 18);1;7468
12;0.375;;(10, 15);;(9, 18);1;7469
12;0.375;;(10, 15);;(9, 18);1;7470
12;0.375;;(10, 15);;(9, 18);1;7471
12;0.375;;(10, 15);;(9, 18);1;7472
12;0.375;;(10, 15);;(9, 18);1;7473
12;0.375;;(10, 15);;(9, 18);1;7474
12;0.375;;(10, 15);;(9, 18);1;7475
12;0.375;;(10, 15);;(9, 18);1;7476
12;0.375;;(10, 15);;(9, 18);1;7477
12;0.375;;(10, 15);;(9, 18);1;7478
12;0.375;;(10, 15);;(9, 18);1;7479
12;0.375;;(10, 15);;(9, 18);1;7480
12;0.375;;(10, 15);;(9, 18);1;7481
12;0.375;;(10, 15);;(9, 18);1;7482
12;0.375;;(10, 15);;(9, 18);1;7483
12;0.375;;(10, 15);;(9, 18);1;7484
12;0.375;;(10, 15);;(9, 18);1;7485
12;0.375;;(10, 15);;(9, 18);1;7486
12;0.375;;(10, 15);;(9, 18);1;7487
12;0.375;;(10, 15);;(9, 18);1;7488
12;0.375;;(10, 15);;(9, 18);1;7489
12;0.375;;(10, 15);;(9, 18);1;7490
12;0.375;;(10, 15);;(9, 18);1;7491
12;0.375;;(10, 15);;(9, 18);1;7492
12;0.375;;(10, 15);;(9, 18);1;7493
12;0.375;;(10, 15);;(9, 18);1;7494
12;0.375;;(10, 15);;(9, 18);1;7495
12;0.375;;(10, 15);;(9, 18);1;7496
12;0.375;;(10, 15);;(9, 18);1;7497
12;0.375;;(10, 15);;(9, 18);1;7498
12;0.375;;(10, 15);;(9, 18);1;7499
12;0.375;;(10, 15);;(9, 18);1;7500
12;0.375;;(10, 15);;(9, 18);1;7501
12;0.375;;(10, 15);;(9, 18);1;7502
12;0.375;;(10, 15);;(9, 18);1;7503
12;0.375;;(10, 15);;(9, 18);1;7504
12;0.375;;(10, 15);;(9, 18);1;7505
12;0.375;;(10, 15);;(9, 18);1;7506
12;0.375;;(10, 15);;(9, 18);1;7507
12;0.375;;(10, 15);;(9, 18);1;7508
12;0.375;;(10, 15);;(9, 18);1;7509
12;0.375;;(10, 15);;(9, 18);1;7510
12;0.375;;(10, 15);;(9, 18);1;7511
12;0.375;;(10, 15);;(9, 18);1;7512
12;0.375;;(10, 15);;(9, 18);1;7513
12;0.375;;(10, 15);;(9, 18);1;7514
12;0.375;;(10, 15);;(9, 18);1;7515
12;0.375;;(10, 15);;(9, 18);1;7516
12;0.375;;(10, 15);;(9, 18);1;7517
12;0.375;;(10, 15);;(9, 18);1;7518
12;0.375;;(10, 15);;(9, 18);1;7519
12;0.375;;(10, 15);;(9, 18);1;7520
12;0.375;;(10, 15);;(9, 18);1;7521
12;0.375;;(10, 15);;(9, 18);1;7522
12;0.375;;(10, 15);;(9, 18);1;7523
12;0.375;;(10, 15);;(9, 18);1;7524
12;0.375;;(10, 15);;(9, 18);1;7525
12;0.375;;(10, 15);;(9, 18);1;7526
12;0.375;;(10, 15);;(9, 18);1;7527
12;0.375;;(10, 15);;(9, 18);1;7528
12;0.375;;(10, 15);;(9, 18);1;7529
12;0.375;;(10, 15);;(9, 18);1;7530
12;0.375;;(10, 15);;(9, 18);1;7531
12;0.375;;(10, 15);;(9, 18);1;7532
12;0.375;;(10, 15);;(9, 18);1;7533
12;0.375;;(10, 15);;(9, 18);1;7534
12;0.375;;(10, 15);;(9, 18);1;7535
12;0.375;;(10, 15);;(9, 18);1;7536
12;0.375;;(10, 15);;(9, 18);1;7537
12;0.375;;(10, 15);;(9, 18);1;7538
12;0.375;;(10, 15);;(9, 18);1;7539
12;0.375;;(10, 15);;(9, 18);1;7540
12;0.375;;(10, 15);;(9, 18);1;7541
12;0.375;;(10, 15);;(9, 18);1;7542
12;0.375;;(10, 15);;(9, 18);1;7543
12;0.375;;(10, 15);;(9, 18);1;7544
12;0.375;;(10, 15);;(9, 18);1;7545
12;0.375;;(10, 15);;(9, 18);1;7546
12;0.375;;(10, 15);;(9, 18);1;7547
12;0.375;;(10, 15);;(9, 18);1;7548
12;0.375;;(10, 15);;(9, 18);1;7549
12;0.375;;(10, 15);;(9, 18);1;7550
12;0.375;;(10, 15);;(9, 18);1;7551
12;0.375;;(10, 15);;(9, 18);1;7552
12;0.375;;(10, 15);;(9, 18);1;7553
12;0.375;;(10, 15);;(9, 18);1;7554
12;0.375;;(10, 15);;(9, 18);1;7555
12;0.375;;(10, 15);;(9, 18);1;7556
12;0.375;;(10, 15);;(9, 18);1;7557
12;0.375;;(10, 15);;(9, 18);1;7558
12;0.375;;(10, 15);;(9, 18);1;7559
12;0.375;;(10, 15);;(9, 18);1;7560
12;0.375;;(10, 15);;(9, 18);1;7561
12;0.375;;(10, 15);;(9, 18);1;7562
12;0.375;;(10, 15);;(9, 18);1;7563
12;0.375;;(10, 15);;(9, 18);1;7564
12;0.375;;(10, 15);;(9, 18);1;7565
12;0.375;;(10, 15);;(9, 18);1;7566
12;0.375;;(10, 15);;(9, 18);1;7567
12;0.375;;(10, 15);;(9, 18);1;7568
12;0.375;;(10, 15);;(9, 18);1;7569
12;0.375;;(10, 15);;(9, 18);1;7570
12;0.375;;(10, 15);;(9, 18);1;7571
12;0.375;;(10, 15);;(9, 18);1;7572
12;0.375;;(10, 15);;(9, 18);1;7573
12;0.375;;(10, 15);;(9, 18);1;7574
12;0.375;;(10, 15);;(9, 18);1;7575
12;0.375;;(10, 15);;(9, 18);1;7576
12;0.375;;(10, 15);;(9, 18);1;7577
12;0.375;;(10, 15);;(9, 18);1;7578
12;0.375;;(10, 15);;(9, 18);1;7579
12;0.375;;(10, 15);;(9, 18);1;7580
12;0.375;;(10, 15);;(9, 18);1;7581
12;0.375;;(10, 15);;(9, 18);1;7582
12;0.375;;(10, 15);;(9, 18);1;7583
12;0.375;;(10, 15);;(9, 18);1;7584
12;0.375;;(10, 15);;(9, 18);1;7585
12;0.375;;(10, 15);;(9, 18);1;7586
12;0.375;;(10, 15);;(9, 18);1;7587
12;0.375;;(10, 15);;(9, 18);1;7588
12;0.375;;(10, 15);;(9, 18);1;7589
12;0.375;;(10, 15);;(9, 18);1;7590
12;0.375;;(10, 15);;(9, 18);1;7591
12;0.375;;(10, 15);;(9, 18);1;7592
12;0.375;;(10, 15);;(9, 18);1;7593
12;0.375;;(10, 15);;(9, 18);1;7594
12;0.375;;(10, 15);;(9, 18);1;7595
12;0.375;;(10, 15);;(9, 18);1;7596
12;0.375;;(10, 15);;(9, 18);1;7597
12;0.375;;(10, 15);;(9, 18);1;7598
12;0.375;;(10, 15);;(9, 18);1;7599
12;0.375;;(10, 15);;(9, 18);1;7600
12;0.375;;(10, 15);;(9, 18);1;7601
12;0.375;;(10, 15);;(9, 18);1;7602
12;0.375;;(10, 15);;(9, 18);1;7603
12;0.375;;(10, 15);;(9, 18);1;7604
12;0.375;;(10, 15);;(9, 18);1;7605
12;0.375;;(10, 15);;(9, 18);1;7606
12;0.375;;(10, 15);;(9, 18);1;7607
12;0.375;;(10, 15);;(9, 18);1;7608
12;0.375;;(10, 15);;(9, 18);1;7609
12;0.375;;(10, 15);;(9, 18);1;7610
12;0.375;;(10, 15);;(9, 18);1;7611
12;0.375;;(10, 15);;(9, 18);1;7612
12;0.375;;(10, 15);;(9, 18);1;7613
12;0.375;;(10, 15);;(9, 18);1;7614
12;0.375;;(10, 15);;(9, 18);1;7615
12;0.375;;(10, 15);;(9, 18);1;7616
12;0.375;;(10, 15);;(9, 18);1;7617
12;0.375;;(10, 15);;(9, 18);1;7618
12;0.375;;(10, 15);;(9, 18);1;7619
12;0.375;;(10, 15);;(9, 18);1;7620
12;0.375;;(10, 15);;(9, 18);1;7621
12;0.375;;(10, 15);;(9, 18);1;7622
12;0.375;;(10, 15);;(9, 18);1;7623
12;0.375;;(10, 15);;(9, 18);1;7624
12;0.375;;(10, 15);;(9, 18);1;7625
12;0.375;;(10, 15);;(9, 18);1;7626
12;0.375;;(10, 15);;(9, 18);1;7627
12;0.375;;(10, 15);;(9, 18);1;7628
12;0.375;;(10, 15);;(9, 18);1;7629
12;0.375;;(10, 15);;(9, 18);1;7630
12;0.375;;(10, 15);;(9, 18);1;7631
12;0.375;;(10, 15);;(9, 18);1;7632
12;0.375;;(10, 15);;(9, 18);1;7633
12;0.375;;(10, 15);;(9, 18);1;7634
12;0.375;;(10, 15);;(9, 18);1;7635
12;0.375;;(10, 15);;(9, 18);1;7636
12;0.375;;(10, 15);;(9, 18);1;7637
12;0.375;;(10, 15);;(9, 18);1;7638
12;0.375;;(10, 15);;(9, 18);1;7639
12;0.375;;(10, 15);;(9, 18);1;7640
12;0.375;;(10, 15);;(9, 18);1;7641
12;0.375;;(10, 15);;(9, 18);1;7642
12;0.375;;(10, 15);;(9, 18);1;7643
12;0.375;;(10, 15);;(9, 18);1;7644
12;0.375;;(10, 15);;(9, 18);1;7645
12;0.375;;(10, 15);;(9, 18);1;7646
12;0.375;;(10, 15);;(9, 18);1;7647
12;0.375;;(10, 15);;(9, 18);1;7648
12;0.375;;(10, 15);;(9, 18);1;7649
12;0.375;;(10, 15);;(9, 18);1;7650
12;0.375;;(10, 15);;(9, 18);1;7651
12;0.375;;(10, 15);;(9, 18);1;7652
12;0.375;;(10, 15);;(9, 18);1;7653
12;0.375;;(10, 15);;(9, 18);1;7654
12;0.375;;(10, 15);;(9, 18);1;7655
12;0.375;;(10, 15);;(9, 18);1;7656
12;0.375;;(10, 15);;(9, 18);1;7657
12;0.375;;(10, 15);;(9, 18);1;7658
12;0.375;;(10, 15);;(9, 18);1;7659
12;0.375;;(10, 15);;(9, 18);1;7660
12;0.375;;(10, 15);;(9, 18);1;7661
12;0.375;;(10, 15);;(9, 18);1;7662
12;0.375;;(10, 15);;(9, 18);1;7663
12;0.375;;(10, 15);;(9, 18);1;7664
12;0.375;;(10, 15);;(9, 18);1;7665
12;0.375;;(10, 15);MoveNorth;(9, 17);1;7666
12;0.375;;(10, 15);;(9, 17);1;7667
12;0.375;;(10, 15);MoveNorth;(9, 16);1;7668
12;0.375;;(10, 15);;(9, 16);1;7669
12;0.375;;(10, 15);;(9, 16);1;7670
12;0.375;;(10, 15);MoveNorth;(9, 15);1;7671
12;0.375;;(10, 15);;(9, 15);1;7672
12;0.375;;(10, 15);;(9, 15);1;7673
12;0.375;;(10, 15);;(9, 15);1;7674
12;0.375;;(10, 15);;(9, 15);1;7675
12;0.375;;(10, 15);;(9, 15);1;7676
12;0.375;;(10, 15);;(9, 15);1;7677
12;0.375;;(10, 15);;(9, 15);1;7678
12;0.375;;(10, 15);;(9, 15);1;7679
12;0.375;;(10, 15);;(9, 15);1;7680
12;0.375;;(10, 15);;(9, 15);1;7681
12;0.375;;(10, 15);MoveNorth;(9, 14);1;7682
12;0.375;;(10, 15);;(9, 14);1;7683
12;0.375;;(10, 15);;(9, 14);1;7684
12;0.375;;(10, 15);;(9, 14);1;7685
12;0.375;;(10, 15);;(9, 14);1;7686
12;0.375;;(10, 15);;(9, 14);1;7687
12;0.375;;(10, 15);;(9, 14);1;7688
12;0.375;;(10, 15);;(9, 14);1;7689
12;0.375;;(10, 15);MoveEast;(10, 14);1;7690
12;0.375;;(10, 15);;(10, 14);1;7691
12;0.375;;(10, 15);;(10, 14);1;7692
12;0.375;;(10, 15);;(10, 14);1;7693
12;0.375;;(10, 15);;(10, 14);1;7694
12;0.375;;(10, 15);;(10, 14);1;7695
12;0.375;;(10, 15);;(10, 14);1;7696
12;0.375;;(10, 15);;(10, 14);1;7697
12;0.375;;(10, 15);MoveSouth;(10, 15);1;7698
12;0.375;;(10, 15);;(10, 15);1;7699
12;0.375;;(10, 15);;(10, 15);1;7700
12;0.375;;(10, 15);;(10, 15);1;7701
12;0.375;;(10, 15);;(10, 15);1;7702
12;0.375;;(10, 15);;(10, 15);1;7703
12;0.375;;(10, 15);;(10, 15);1;7704
12;0.375;;(10, 15);;(10, 15);1;7705
12;0.375;;(10, 15);;(10, 15);1;7706
12;0.375;;(10, 15);;(10, 15);1;7707
12;0.375;;(10, 15);MoveWest;(9, 15);1;7708
12;0.375;;(10, 15);;(9, 15);1;7709
12;0.375;;(10, 15);MoveWest;(8, 15);1;7710
12;0.375;;(10, 15);;(8, 15);1;7711
12;0.375;;(10, 15);MoveWest;(8, 15);1;7712
12;0.375;;(10, 15);;(8, 15);1;7713
12;0.375;;(10, 15);;(8, 15);1;7714
12;0.375;;(10, 15);;(8, 15);1;7715
12;0.375;;(10, 15);;(8, 15);1;7716
12;0.375;;(10, 15);;(8, 15);1;7717
12;0.375;;(10, 15);;(8, 15);1;7718
12;0.375;;(10, 15);;(8, 15);1;7719
12;0.375;;(10, 15);;(8, 15);1;7720
12;0.375;;(10, 15);;(8, 15);1;7721
12;0.375;;(10, 15);;(8, 15);1;7722
12;0.375;;(10, 15);;(8, 15);1;7723
12;0.375;;(10, 15);;(8, 15);1;7724
12;0.375;;(10, 15);;(8, 15);1;7725
12;0.375;;(10, 15);;(8, 15);1;7726
12;0.375;;(10, 15);;(8, 15);1;7727
12;0.375;;(10, 15);;(8, 15);1;7728
12;0.375;;(10, 15);;(8, 15);1;7729
12;0.375;;(10, 15);;(8, 15);1;7730
12;0.375;;(10, 15);;(8, 15);1;7731
12;0.375;;(10, 15);;(8, 15);1;7732
12;0.375;;(10, 15);;(8, 15);1;7733
12;0.375;;(10, 15);;(8, 15);1;7734
12;0.375;;(10, 15);;(8, 15);1;7735
12;0.375;;(10, 15);;(8, 15);1;7736
12;0.375;;(10, 15);;(8, 15);1;7737
12;0.375;;(10, 15);;(8, 15);1;7738
12;0.375;;(10, 15);;(8, 15);1;7739
12;0.375;;(10, 15);;(8, 15);1;7740
12;0.375;;(10, 15);;(8, 15);1;7741
12;0.375;;(10, 15);;(8, 15);1;7742
12;0.375;;(10, 15);;(8, 15);1;7743
12;0.375;;(10, 15);;(8, 15);1;7744
12;0.375;;(10, 15);;(8, 15);1;7745
12;0.375;;(10, 15);;(8, 15);1;7746
12;0.375;;(10, 15);;(8, 15);1;7747
12;0.375;;(10, 15);;(8, 15);1;7748
12;0.375;;(10, 15);;(8, 15);1;7749
12;0.375;;(10, 15);;(8, 15);1;7750
12;0.375;;(10, 15);;(8, 15);1;7751
12;0.375;;(10, 15);;(8, 15);1;7752
12;0.375;;(10, 15);;(8, 15);1;7753
12;0.375;;(10, 15);;(8, 15);1;7754
12;0.375;;(10, 15);;(8, 15);1;7755
12;0.375;;(10, 15);;(8, 15);1;7756
12;0.375;;(10, 15);;(8, 15);1;7757
12;0.375;;(10, 15);;(8, 15);1;7758
12;0.375;;(10, 15);;(8, 15);1;7759
12;0.375;;(10, 15);;(8, 15);1;7760
12;0.375;;(10, 15);;(8, 15);1;7761
12;0.375;;(10, 15);;(8, 15);1;7762
12;0.375;;(10, 15);;(8, 15);1;7763
12;0.375;;(10, 15);;(8, 15);1;7764
12;0.375;;(10, 15);;(8, 15);1;7765
12;0.375;;(10, 15);;(8, 15);1;7766
12;0.375;;(10, 15);;(8, 15);1;7767
12;0.375;;(10, 15);;(8, 15);1;7768
12;0.375;;(10, 15);;(8, 15);1;7769
12;0.375;;(10, 15);;(8, 15);1;7770
12;0.375;;(10, 15);;(8, 15);1;7771
12;0.375;;(10, 15);;(8, 15);1;7772
12;0.375;;(10, 15);;(8, 15);1;7773
12;0.375;;(10, 15);;(8, 15);1;7774
12;0.375;;(10, 15);;(8, 15);1;7775
12;0.375;;(10, 15);;(8, 15);1;7776
12;0.375;;(10, 15);;(8, 15);1;7777
12;0.375;;(10, 15);;(8, 15);1;7778
12;0.375;;(10, 15);;(8, 15);1;7779
12;0.375;;(10, 15);;(8, 15);1;7780
12;0.375;;(10, 15);;(8, 15);1;7781
12;0.375;;(10, 15);;(8, 15);1;7782
12;0.375;;(10, 15);;(8, 15);1;7783
12;0.375;;(10, 15);;(8, 15);1;7784
12;0.375;;(10, 15);;(8, 15);1;7785
12;0.375;;(10, 15);;(8, 15);1;7786
12;0.375;;(10, 15);;(8, 15);1;7787
12;0.375;;(10, 15);;(8, 15);1;7788
12;0.375;;(10, 15);;(8, 15);1;7789
12;0.375;;(10, 15);;(8, 15);1;7790
12;0.375;;(10, 15);;(8, 15);1;7791
12;0.375;;(10, 15);;(8, 15);1;7792
12;0.375;;(10, 15);;(8, 15);1;7793
12;0.375;;(10, 15);;(8, 15);1;7794
12;0.375;;(10, 15);;(8, 15);1;7795
12;0.375;;(10, 15);;(8, 15);1;7796
12;0.375;;(10, 15);;(8, 15);1;7797
12;0.375;;(10, 15);;(8, 15);1;7798
12;0.375;;(10, 15);;(8, 15);1;7799
12;0.375;;(10, 15);;(8, 15);1;7800
12;0.375;;(10, 15);;(8, 15);1;7801
12;0.375;;(10, 15);;(8, 15);1;7802
12;0.375;;(10, 15);;(8, 15);1;7803
12;0.375;;(10, 15);;(8, 15);1;7804
12;0.375;;(10, 15);;(8, 15);1;7805
12;0.375;;(10, 15);;(8, 15);1;7806
12;0.375;;(10, 15);;(8, 15);1;7807
12;0.375;;(10, 15);;(8, 15);1;7808
12;0.375;;(10, 15);;(8, 15);1;7809
12;0.375;;(10, 15);;(8, 15);1;7810
12;0.375;;(10, 15);;(8, 15);1;7811
12;0.375;;(10, 15);;(8, 15);1;7812
12;0.375;;(10, 15);;(8, 15);1;7813
12;0.375;;(10, 15);;(8, 15);1;7814
12;0.375;;(10, 15);;(8, 15);1;7815
12;0.375;;(10, 15);;(8, 15);1;7816
12;0.375;;(10, 15);;(8, 15);1;7817
12;0.375;;(10, 15);;(8, 15);1;7818
12;0.375;;(10, 15);MoveEast;(9, 15);1;7819
12;0.375;;(10, 15);;(9, 15);1;7820
12;0.375;;(10, 15);;(9, 15);1;7821
12;0.375;;(10, 15);;(9, 15);1;7822
12;0.375;;(10, 15);;(9, 15);1;7823
12;0.375;;(10, 15);;(9, 15);1;7824
12;0.375;;(10, 15);;(9, 15);1;7825
12;0.375;;(10, 15);;(9, 15);1;7826
12;0.375;;(10, 15);;(9, 15);1;7827
12;0.375;;(10, 15);;(9, 15);1;7828
12;0.375;;(10, 15);MoveSouth;(9, 16);1;7829
12;0.375;;(10, 15);MoveSouth;(9, 17);1;7830
12;0.375;;(10, 15);;(9, 17);1;7831
12;0.375;;(10, 15);;(9, 17);1;7832
12;0.375;;(10, 15);;(9, 17);1;7833
12;0.375;;(10, 15);;(9, 17);1;7834
12;0.375;;(10, 15);;(9, 17);1;7835
12;0.375;;(10, 15);;(9, 17);1;7836
12;0.375;;(10, 15);;(9, 17);1;7837
12;0.375;;(10, 15);;(9, 17);1;7838
12;0.375;;(10, 15);;(9, 17);1;7839
12;0.375;;(10, 15);;(9, 17);1;7840
12;0.375;;(10, 15);;(9, 17);1;7841
12;0.375;;(10, 15);;(9, 17);1;7842
12;0.375;;(10, 15);;(9, 17);1;7843
12;0.375;;(10, 15);;(9, 17);1;7844
12;0.375;;(10, 15);;(9, 17);1;7845
12;0.375;;(10, 15);;(9, 17);1;7846
12;0.375;;(10, 15);;(9, 17);1;7847
12;0.375;;(10, 15);;(9, 17);1;7848
12;0.375;;(10, 15);;(9, 17);1;7849
12;0.375;;(10, 15);;(9, 17);1;7850
12;0.375;;(10, 15);;(9, 17);1;7851
12;0.375;;(10, 15);;(9, 17);1;7852
12;0.375;;(10, 15);;(9, 17);1;7853
12;0.375;;(10, 15);;(9, 17);1;7854
12;0.375;;(10, 15);;(9, 17);1;7855
12;0.375;;(10, 15);;(9, 17);1;7856
12;0.375;;(10, 15);;(9, 17);1;7857
12;0.375;;(10, 15);;(9, 17);1;7858
12;0.375;;(10, 15);;(9, 17);1;7859
12;0.375;;(10, 15);;(9, 17);1;7860
12;0.375;;(10, 15);;(9, 17);1;7861
12;0.375;;(10, 15);;(9, 17);1;7862
12;0.375;;(10, 15);;(9, 17);1;7863
12;0.375;;(10, 15);;(9, 17);1;7864
12;0.375;;(10, 15);;(9, 17);1;7865
12;0.375;;(10, 15);;(9, 17);1;7866
12;0.375;;(10, 15);;(9, 17);1;7867
12;0.375;;(10, 15);;(9, 17);1;7868
12;0.375;;(10, 15);;(9, 17);1;7869
12;0.375;;(10, 15);;(9, 17);1;7870
12;0.375;;(10, 15);;(9, 17);1;7871
12;0.375;;(10, 15);;(9, 17);1;7872
