score;completeness;rescuebot_action;rescuebot_location;alice-notrust_action;alice-notrust_location;world_nr;tick_nr
33;0.875;MoveEast;(16, 17);;(16, 17);1;6203
33;0.875;MoveEast;(16, 17);;(16, 17);1;6204
33;0.875;MoveEast;(16, 17);;(16, 17);1;6205
33;0.875;MoveEast;(16, 17);;(16, 17);1;6206
33;0.875;MoveEast;(16, 17);;(16, 17);1;6207
33;0.875;MoveEast;(16, 17);;(16, 17);1;6208
33;0.875;MoveEast;(16, 17);;(16, 17);1;6209
33;0.875;MoveEast;(16, 17);;(16, 17);1;6210
33;0.875;MoveEast;(16, 17);;(16, 17);1;6211
33;0.875;MoveEast;(16, 17);MoveEast;(16, 17);1;6212
33;0.875;MoveEast;(16, 17);MoveEast;(16, 17);1;6213
33;0.875;MoveEast;(17, 17);MoveEast;(16, 17);1;6214
33;0.875;MoveEast;(17, 17);MoveEast;(16, 17);1;6215
33;0.875;MoveEast;(17, 17);MoveEast;(16, 17);1;6216
33;0.875;MoveEast;(17, 17);MoveEast;(17, 17);1;6217
33;0.875;MoveEast;(17, 17);;(17, 17);1;6218
33;0.875;MoveEast;(17, 17);;(17, 17);1;6219
33;0.875;MoveEast;(17, 17);;(17, 17);1;6220
33;0.875;MoveEast;(17, 17);;(17, 17);1;6221
33;0.875;MoveEast;(17, 17);;(17, 17);1;6222
33;0.875;MoveEast;(17, 17);;(17, 17);1;6223
33;0.875;MoveEast;(17, 17);;(17, 17);1;6224
33;0.875;MoveEast;(17, 17);;(17, 17);1;6225
33;0.875;MoveEast;(17, 17);;(17, 17);1;6226
33;0.875;MoveEast;(17, 17);MoveEast;(17, 17);1;6227
33;0.875;MoveEast;(18, 17);MoveEast;(17, 17);1;6228
33;0.875;MoveEast;(18, 17);MoveEast;(17, 17);1;6229
33;0.875;MoveEast;(18, 17);MoveEast;(17, 17);1;6230
33;0.875;MoveEast;(18, 17);MoveEast;(17, 17);1;6231
33;0.875;MoveEast;(18, 17);MoveEast;(18, 17);1;6232
33;0.875;MoveEast;(18, 17);;(18, 17);1;6233
33;0.875;MoveEast;(18, 17);;(18, 17);1;6234
33;0.875;MoveEast;(18, 17);;(18, 17);1;6235
33;0.875;MoveEast;(18, 17);;(18, 17);1;6236
33;0.875;MoveEast;(18, 17);;(18, 17);1;6237
33;0.875;MoveEast;(18, 17);;(18, 17);1;6238
33;0.875;MoveEast;(18, 17);;(18, 17);1;6239
33;0.875;MoveEast;(18, 17);;(18, 17);1;6240
33;0.875;MoveEast;(18, 17);MoveEast;(18, 17);1;6241
33;0.875;MoveEast;(19, 17);MoveEast;(18, 17);1;6242
33;0.875;MoveEast;(19, 17);MoveEast;(18, 17);1;6243
33;0.875;MoveEast;(19, 17);MoveEast;(18, 17);1;6244
33;0.875;MoveEast;(19, 17);MoveEast;(18, 17);1;6245
33;0.875;MoveEast;(19, 17);MoveEast;(19, 17);1;6246
33;0.875;MoveEast;(19, 17);;(19, 17);1;6247
33;0.875;MoveEast;(19, 17);;(19, 17);1;6248
33;0.875;MoveEast;(19, 17);MoveSouth;(19, 17);1;6249
33;0.875;MoveEast;(19, 17);MoveSouth;(19, 17);1;6250
33;0.875;MoveEast;(19, 17);MoveSouth;(19, 17);1;6251
33;0.875;MoveEast;(19, 17);MoveSouth;(19, 17);1;6252
33;0.875;MoveEast;(19, 17);MoveSouth;(19, 17);1;6253
33;0.875;MoveEast;(19, 17);MoveSouth;(19, 18);1;6254
33;0.875;MoveEast;(19, 17);MoveSouth;(19, 18);1;6255
33;0.875;MoveEast;(20, 17);;(19, 18);1;6256
33;0.875;MoveSouthEast;(20, 17);;(19, 18);1;6257
33;0.875;MoveSouthEast;(20, 17);;(19, 18);1;6258
33;0.875;MoveSouthEast;(20, 17);;(19, 18);1;6259
33;0.875;MoveSouthEast;(20, 17);;(19, 18);1;6260
33;0.875;MoveSouthEast;(20, 17);;(19, 18);1;6261
33;0.875;MoveSouthEast;(20, 17);;(19, 18);1;6262
33;0.875;MoveSouthEast;(20, 17);MoveEast;(20, 18);1;6263
33;0.875;MoveSouthEast;(20, 17);;(20, 18);1;6264
33;0.875;MoveSouthEast;(20, 17);;(20, 18);1;6265
33;0.875;MoveSouthEast;(20, 17);;(20, 18);1;6266
33;0.875;MoveSouthEast;(20, 17);;(20, 18);1;6267
33;0.875;MoveSouthEast;(20, 17);;(20, 18);1;6268
33;0.875;MoveSouthEast;(20, 17);;(20, 18);1;6269
33;0.875;MoveSouthEast;(21, 18);;(20, 18);1;6270
33;0.875;MoveSouth;(21, 18);;(20, 18);1;6271
33;0.875;MoveSouth;(21, 18);;(20, 18);1;6272
33;0.875;MoveSouth;(21, 18);MoveEast;(20, 18);1;6273
33;0.875;MoveSouth;(21, 18);MoveEast;(20, 18);1;6274
33;0.875;MoveSouth;(21, 18);MoveEast;(20, 18);1;6275
33;0.875;MoveSouth;(21, 18);MoveEast;(20, 18);1;6276
33;0.875;MoveSouth;(21, 18);MoveEast;(20, 18);1;6277
33;0.875;MoveSouth;(21, 18);MoveEast;(21, 18);1;6278
33;0.875;MoveSouth;(21, 19);;(21, 18);1;6279
33;0.875;MoveSouthWest;(21, 19);;(21, 18);1;6280
33;0.875;MoveSouthWest;(21, 19);;(21, 18);1;6281
33;0.875;MoveSouthWest;(21, 19);;(21, 18);1;6282
33;0.875;MoveSouthWest;(21, 19);;(21, 18);1;6283
33;0.875;MoveSouthWest;(21, 19);;(21, 18);1;6284
33;0.875;MoveSouthWest;(21, 19);;(21, 18);1;6285
33;0.875;MoveSouthWest;(21, 19);;(21, 18);1;6286
33;0.875;MoveSouthWest;(21, 19);;(21, 18);1;6287
33;0.875;MoveSouthWest;(20, 20);;(21, 18);1;6288
33;0.875;MoveSouthEast;(20, 20);MoveSouth;(21, 19);1;6289
33;0.875;MoveSouthEast;(20, 20);;(21, 19);1;6290
33;0.875;MoveSouthEast;(20, 20);;(21, 19);1;6291
33;0.875;MoveSouthEast;(20, 20);;(21, 19);1;6292
33;0.875;MoveSouthEast;(20, 20);;(21, 19);1;6293
33;0.875;MoveSouthEast;(20, 20);;(21, 19);1;6294
33;0.875;MoveSouthEast;(20, 20);;(21, 19);1;6295
33;0.875;MoveSouthEast;(20, 20);;(21, 19);1;6296
33;0.875;MoveSouthEast;(21, 21);;(21, 19);1;6297
33;0.875;MoveNorthEast;(21, 21);MoveWest;(21, 19);1;6298
33;0.875;MoveNorthEast;(21, 21);;(21, 19);1;6299
33;0.875;MoveNorthEast;(21, 21);;(21, 19);1;6300
33;0.875;MoveNorthEast;(21, 21);;(21, 19);1;6301
33;0.875;MoveNorthEast;(21, 21);;(21, 19);1;6302
33;0.875;MoveNorthEast;(21, 21);;(21, 19);1;6303
33;0.875;MoveNorthEast;(21, 21);;(21, 19);1;6304
33;0.875;MoveNorthEast;(21, 21);;(21, 19);1;6305
33;0.875;MoveNorthEast;(22, 20);;(21, 19);1;6306
33;0.875;Idle;(22, 20);;(21, 19);1;6307
33;0.875;Idle;(22, 20);;(21, 19);1;6308
33;0.875;Idle;(22, 20);;(21, 19);1;6309
33;0.875;Idle;(22, 20);MoveWest;(21, 19);1;6310
33;0.875;Idle;(22, 20);;(21, 19);1;6311
33;0.875;Idle;(22, 20);;(21, 19);1;6312
33;0.875;Idle;(22, 20);;(21, 19);1;6313
33;0.875;Idle;(22, 20);;(21, 19);1;6314
33;0.875;Idle;(22, 20);;(21, 19);1;6315
33;0.875;Idle;(22, 20);;(21, 19);1;6316
33;0.875;Idle;(22, 20);;(21, 19);1;6317
33;0.875;Idle;(22, 20);;(21, 19);1;6318
33;0.875;Idle;(22, 20);;(21, 19);1;6319
33;0.875;Idle;(22, 20);;(21, 19);1;6320
33;0.875;Idle;(22, 20);;(21, 19);1;6321
33;0.875;Idle;(22, 20);MoveNorth;(21, 18);1;6322
33;0.875;Idle;(22, 20);MoveWest;(20, 18);1;6323
33;0.875;Idle;(22, 20);;(20, 18);1;6324
33;0.875;Idle;(22, 20);;(20, 18);1;6325
33;0.875;Idle;(22, 20);;(20, 18);1;6326
33;0.875;Idle;(22, 20);;(20, 18);1;6327
33;0.875;Idle;(22, 20);;(20, 18);1;6328
33;0.875;Idle;(22, 20);;(20, 18);1;6329
33;0.875;Idle;(22, 20);MoveWest;(20, 18);1;6330
33;0.875;Idle;(22, 20);MoveWest;(20, 18);1;6331
33;0.875;Idle;(22, 20);MoveWest;(20, 18);1;6332
33;0.875;MoveNorthWest;(22, 20);MoveWest;(20, 18);1;6333
33;0.875;MoveNorthWest;(22, 20);MoveWest;(20, 18);1;6334
33;0.875;MoveNorthWest;(22, 20);MoveWest;(19, 18);1;6335
33;0.875;MoveNorthWest;(22, 20);;(19, 18);1;6336
33;0.875;MoveNorthWest;(22, 20);;(19, 18);1;6337
33;0.875;MoveNorthWest;(22, 20);;(19, 18);1;6338
33;0.875;MoveNorthWest;(22, 20);;(19, 18);1;6339
33;0.875;MoveNorthWest;(22, 20);;(19, 18);1;6340
33;0.875;MoveNorthWest;(21, 19);;(19, 18);1;6341
33;0.875;MoveNorthWest;(21, 19);;(19, 18);1;6342
33;0.875;MoveNorthWest;(21, 19);;(19, 18);1;6343
33;0.875;MoveNorthWest;(21, 19);MoveNorth;(19, 17);1;6344
33;0.875;MoveNorthWest;(21, 19);MoveNorth;(19, 17);1;6345
33;0.875;MoveNorthWest;(21, 19);MoveNorth;(19, 17);1;6346
33;0.875;MoveNorthWest;(21, 19);MoveNorth;(19, 17);1;6347
33;0.875;MoveNorthWest;(21, 19);MoveNorth;(19, 17);1;6348
33;0.875;MoveNorthWest;(21, 19);MoveNorth;(19, 17);1;6349
33;0.875;MoveNorthWest;(20, 18);MoveNorth;(19, 16);1;6350
33;0.875;MoveNorth;(20, 18);MoveNorth;(19, 15);1;6351
33;0.875;MoveNorth;(20, 18);MoveNorth;(19, 14);1;6352
33;0.875;MoveNorth;(20, 18);;(19, 14);1;6353
33;0.875;MoveNorth;(20, 18);;(19, 14);1;6354
33;0.875;MoveNorth;(20, 18);;(19, 14);1;6355
33;0.875;MoveNorth;(20, 18);;(19, 14);1;6356
33;0.875;MoveNorth;(20, 18);;(19, 14);1;6357
33;0.875;MoveNorth;(20, 18);MoveNorth;(19, 13);1;6358
33;0.875;MoveNorth;(20, 18);;(19, 13);1;6359
33;0.875;MoveNorth;(20, 18);MoveNorth;(19, 12);1;6360
33;0.875;MoveNorth;(20, 18);;(19, 12);1;6361
33;0.875;MoveNorth;(20, 18);MoveNorth;(19, 11);1;6362
33;0.875;MoveNorth;(20, 18);;(19, 11);1;6363
33;0.875;MoveNorth;(20, 17);;(19, 11);1;6364
33;0.875;MoveNorth;(20, 17);;(19, 11);1;6365
33;0.875;MoveNorth;(20, 17);MoveNorth;(19, 10);1;6366
33;0.875;MoveNorth;(20, 17);;(19, 10);1;6367
33;0.875;MoveNorth;(20, 17);;(19, 10);1;6368
33;0.875;MoveNorth;(20, 17);;(19, 10);1;6369
33;0.875;MoveNorth;(20, 17);;(19, 10);1;6370
33;0.875;MoveNorth;(20, 17);;(19, 10);1;6371
33;0.875;MoveNorth;(20, 17);;(19, 10);1;6372
33;0.875;MoveNorth;(20, 17);;(19, 10);1;6373
33;0.875;MoveNorth;(20, 17);MoveNorth;(19, 9);1;6374
33;0.875;MoveNorth;(20, 17);MoveNorth;(19, 9);1;6375
33;0.875;MoveNorth;(20, 17);MoveNorth;(19, 9);1;6376
33;0.875;MoveNorth;(20, 17);MoveNorth;(19, 9);1;6377
33;0.875;MoveNorth;(20, 16);MoveNorth;(19, 9);1;6378
33;0.875;MoveNorthWest;(20, 16);MoveNorth;(19, 9);1;6379
33;0.875;MoveNorthWest;(20, 16);MoveNorth;(19, 8);1;6380
33;0.875;MoveNorthWest;(20, 16);MoveNorth;(19, 8);1;6381
33;0.875;MoveNorthWest;(20, 16);MoveNorth;(19, 8);1;6382
33;0.875;MoveNorthWest;(20, 16);MoveNorth;(19, 8);1;6383
33;0.875;MoveNorthWest;(20, 16);MoveNorth;(19, 8);1;6384
33;0.875;MoveNorthWest;(20, 16);MoveNorth;(19, 8);1;6385
33;0.875;MoveNorthWest;(20, 16);MoveNorth;(19, 7);1;6386
33;0.875;MoveNorthWest;(19, 15);MoveNorth;(19, 7);1;6387
33;0.875;MoveNorth;(19, 15);MoveNorth;(19, 7);1;6388
33;0.875;MoveNorth;(19, 15);MoveNorth;(19, 7);1;6389
33;0.875;MoveNorth;(19, 15);MoveNorth;(19, 7);1;6390
33;0.875;MoveNorth;(19, 15);MoveNorth;(19, 7);1;6391
33;0.875;MoveNorth;(19, 15);MoveNorth;(19, 6);1;6392
33;0.875;MoveNorth;(19, 15);MoveNorth;(19, 6);1;6393
33;0.875;MoveNorth;(19, 15);MoveNorth;(19, 6);1;6394
33;0.875;MoveNorth;(19, 15);MoveNorth;(19, 6);1;6395
33;0.875;MoveNorth;(19, 14);MoveNorth;(19, 6);1;6396
33;0.875;MoveNorthWest;(19, 14);MoveNorth;(19, 6);1;6397
33;0.875;MoveNorthWest;(19, 14);MoveNorth;(19, 5);1;6398
33;0.875;MoveNorthWest;(19, 14);;(19, 5);1;6399
33;0.875;MoveNorthWest;(19, 14);;(19, 5);1;6400
33;0.875;MoveNorthWest;(19, 14);;(19, 5);1;6401
33;0.875;MoveNorthWest;(19, 14);;(19, 5);1;6402
33;0.875;MoveNorthWest;(19, 14);;(19, 5);1;6403
33;0.875;MoveNorthWest;(19, 14);;(19, 5);1;6404
33;0.875;MoveNorthWest;(18, 13);;(19, 5);1;6405
33;0.875;MoveNorth;(18, 13);MoveWest;(19, 5);1;6406
33;0.875;MoveNorth;(18, 13);MoveWest;(19, 5);1;6407
33;0.875;MoveNorth;(18, 13);MoveWest;(19, 5);1;6408
33;0.875;MoveNorth;(18, 13);MoveWest;(19, 5);1;6409
33;0.875;MoveNorth;(18, 13);MoveWest;(19, 5);1;6410
33;0.875;MoveNorth;(18, 13);MoveWest;(18, 5);1;6411
33;0.875;MoveNorth;(18, 13);;(18, 5);1;6412
33;0.875;MoveNorth;(18, 13);MoveWest;(17, 5);1;6413
33;0.875;MoveNorth;(18, 13);MoveWest;(16, 5);1;6414
33;0.875;MoveNorth;(18, 13);;(16, 5);1;6415
33;0.875;MoveNorth;(18, 13);;(16, 5);1;6416
33;0.875;MoveNorth;(18, 13);;(16, 5);1;6417
33;0.875;MoveNorth;(18, 13);;(16, 5);1;6418
33;0.875;MoveNorth;(18, 12);;(16, 5);1;6419
33;0.875;MoveNorth;(18, 12);;(16, 5);1;6420
33;0.875;MoveNorth;(18, 12);;(16, 5);1;6421
33;0.875;MoveNorth;(18, 12);;(16, 5);1;6422
33;0.875;MoveNorth;(18, 12);;(16, 5);1;6423
33;0.875;MoveNorth;(18, 12);;(16, 5);1;6424
33;0.875;MoveNorth;(18, 12);;(16, 5);1;6425
33;0.875;MoveNorth;(18, 12);;(16, 5);1;6426
33;0.875;MoveNorth;(18, 12);;(16, 5);1;6427
33;0.875;MoveNorth;(18, 12);;(16, 5);1;6428
33;0.875;MoveNorth;(18, 12);;(16, 5);1;6429
33;0.875;MoveNorth;(18, 12);;(16, 5);1;6430
33;0.875;MoveNorth;(18, 12);MoveWest;(15, 5);1;6431
33;0.875;MoveNorth;(18, 12);;(15, 5);1;6432
33;0.875;MoveNorth;(18, 11);;(15, 5);1;6433
33;0.875;MoveNorth;(18, 11);;(15, 5);1;6434
33;0.875;MoveNorth;(18, 11);;(15, 5);1;6435
33;0.875;MoveNorth;(18, 11);;(15, 5);1;6436
33;0.875;MoveNorth;(18, 11);;(15, 5);1;6437
33;0.875;MoveNorth;(18, 11);;(15, 5);1;6438
33;0.875;MoveNorth;(18, 11);;(15, 5);1;6439
33;0.875;MoveNorth;(18, 11);;(15, 5);1;6440
33;0.875;MoveNorth;(18, 11);;(15, 5);1;6441
33;0.875;MoveNorth;(18, 11);;(15, 5);1;6442
33;0.875;MoveNorth;(18, 11);;(15, 5);1;6443
33;0.875;MoveNorth;(18, 11);;(15, 5);1;6444
33;0.875;MoveNorth;(18, 11);;(15, 5);1;6445
33;0.875;MoveNorth;(18, 11);;(15, 5);1;6446
33;0.875;MoveNorth;(18, 10);;(15, 5);1;6447
33;0.875;MoveNorth;(18, 10);;(15, 5);1;6448
33;0.875;MoveNorth;(18, 10);;(15, 5);1;6449
33;0.875;MoveNorth;(18, 10);;(15, 5);1;6450
33;0.875;MoveNorth;(18, 10);;(15, 5);1;6451
33;0.875;MoveNorth;(18, 10);;(15, 5);1;6452
33;0.875;MoveNorth;(18, 10);;(15, 5);1;6453
33;0.875;MoveNorth;(18, 10);;(15, 5);1;6454
33;0.875;MoveNorth;(18, 10);;(15, 5);1;6455
33;0.875;MoveNorth;(18, 10);;(15, 5);1;6456
33;0.875;MoveNorth;(18, 10);;(15, 5);1;6457
33;0.875;MoveNorth;(18, 10);;(15, 5);1;6458
33;0.875;MoveNorth;(18, 10);;(15, 5);1;6459
33;0.875;MoveNorth;(18, 10);;(15, 5);1;6460
33;0.875;MoveNorth;(18, 9);;(15, 5);1;6461
33;0.875;MoveNorth;(18, 9);;(15, 5);1;6462
33;0.875;MoveNorth;(18, 9);;(15, 5);1;6463
33;0.875;MoveNorth;(18, 9);;(15, 5);1;6464
33;0.875;MoveNorth;(18, 9);;(15, 5);1;6465
33;0.875;MoveNorth;(18, 9);;(15, 5);1;6466
33;0.875;MoveNorth;(18, 9);;(15, 5);1;6467
33;0.875;MoveNorth;(18, 9);;(15, 5);1;6468
33;0.875;MoveNorth;(18, 9);;(15, 5);1;6469
33;0.875;MoveNorth;(18, 9);;(15, 5);1;6470
33;0.875;MoveNorth;(18, 9);;(15, 5);1;6471
33;0.875;MoveNorth;(18, 9);;(15, 5);1;6472
33;0.875;MoveNorth;(18, 9);;(15, 5);1;6473
33;0.875;MoveNorth;(18, 9);;(15, 5);1;6474
33;0.875;MoveNorth;(18, 8);;(15, 5);1;6475
33;0.875;MoveNorth;(18, 8);;(15, 5);1;6476
33;0.875;MoveNorth;(18, 8);;(15, 5);1;6477
33;0.875;MoveNorth;(18, 8);;(15, 5);1;6478
33;0.875;MoveNorth;(18, 8);;(15, 5);1;6479
33;0.875;MoveNorth;(18, 8);;(15, 5);1;6480
33;0.875;MoveNorth;(18, 8);;(15, 5);1;6481
33;0.875;MoveNorth;(18, 8);;(15, 5);1;6482
33;0.875;MoveNorth;(18, 8);;(15, 5);1;6483
33;0.875;MoveNorth;(18, 7);;(15, 5);1;6484
33;0.875;MoveNorthWest;(18, 7);;(15, 5);1;6485
33;0.875;MoveNorthWest;(18, 7);;(15, 5);1;6486
33;0.875;MoveNorthWest;(18, 7);;(15, 5);1;6487
33;0.875;MoveNorthWest;(18, 7);;(15, 5);1;6488
33;0.875;MoveNorthWest;(18, 7);;(15, 5);1;6489
33;0.875;MoveNorthWest;(18, 7);;(15, 5);1;6490
33;0.875;MoveNorthWest;(18, 7);;(15, 5);1;6491
33;0.875;MoveNorthWest;(18, 7);;(15, 5);1;6492
33;0.875;MoveNorthWest;(17, 6);;(15, 5);1;6493
33;0.875;MoveWest;(17, 6);;(15, 5);1;6494
33;0.875;MoveWest;(17, 6);;(15, 5);1;6495
33;0.875;MoveWest;(17, 6);;(15, 5);1;6496
33;0.875;MoveWest;(17, 6);;(15, 5);1;6497
33;0.875;MoveWest;(17, 6);;(15, 5);1;6498
33;0.875;MoveWest;(17, 6);;(15, 5);1;6499
33;0.875;MoveWest;(17, 6);;(15, 5);1;6500
33;0.875;MoveWest;(17, 6);;(15, 5);1;6501
33;0.875;MoveWest;(16, 6);RemoveObjectTogether;(15, 5);1;6502
33;0.875;MoveWest;(16, 6);RemoveObjectTogether;(15, 5);1;6503
33;0.875;MoveWest;(16, 6);RemoveObjectTogether;(15, 5);1;6504
33;0.875;MoveWest;(16, 6);RemoveObjectTogether;(15, 5);1;6505
33;0.875;MoveWest;(16, 6);RemoveObjectTogether;(15, 5);1;6506
33;0.875;MoveWest;(16, 6);RemoveObjectTogether;(15, 5);1;6507
33;0.875;MoveWest;(16, 6);RemoveObjectTogether;(15, 5);1;6508
33;0.875;MoveWest;(16, 6);RemoveObjectTogether;(15, 5);1;6509
33;0.875;MoveWest;(16, 6);RemoveObjectTogether;(15, 5);1;6510
33;0.875;MoveWest;(15, 6);RemoveObjectTogether;(15, 5);1;6511
33;0.875;MoveSouth;(15, 6);RemoveObjectTogether;(15, 5);1;6512
33;0.875;MoveSouth;(15, 6);RemoveObjectTogether;(15, 5);1;6513
33;0.875;MoveSouth;(15, 6);RemoveObjectTogether;(15, 5);1;6514
33;0.875;MoveSouth;(15, 6);RemoveObjectTogether;(15, 5);1;6515
33;0.875;MoveSouth;(15, 6);RemoveObjectTogether;(15, 5);1;6516
33;0.875;MoveSouth;(15, 6);RemoveObjectTogether;(15, 5);1;6517
33;0.875;MoveSouth;(15, 6);RemoveObjectTogether;(15, 5);1;6518
33;0.875;MoveSouth;(15, 6);RemoveObjectTogether;(15, 5);1;6519
33;0.875;MoveSouth;(15, 7);RemoveObjectTogether;(15, 5);1;6520
33;0.875;MoveSouthWest;(15, 7);RemoveObjectTogether;(15, 5);1;6521
33;0.875;MoveSouthWest;(15, 7);RemoveObjectTogether;(15, 5);1;6522
33;0.875;MoveSouthWest;(15, 7);RemoveObjectTogether;(15, 5);1;6523
33;0.875;MoveSouthWest;(15, 7);RemoveObjectTogether;(15, 5);1;6524
33;0.875;MoveSouthWest;(15, 7);RemoveObjectTogether;(15, 5);1;6525
33;0.875;MoveSouthWest;(15, 7);RemoveObjectTogether;(15, 5);1;6526
33;0.875;MoveSouthWest;(15, 7);RemoveObjectTogether;(15, 5);1;6527
33;0.875;MoveSouthWest;(15, 7);RemoveObjectTogether;(15, 5);1;6528
33;0.875;MoveSouthWest;(14, 8);RemoveObjectTogether;(15, 5);1;6529
33;0.875;MoveSouthEast;(14, 8);RemoveObjectTogether;(15, 5);1;6530
33;0.875;MoveSouthEast;(14, 8);RemoveObjectTogether;(15, 5);1;6531
33;0.875;MoveSouthEast;(14, 8);RemoveObjectTogether;(15, 5);1;6532
33;0.875;MoveSouthEast;(14, 8);RemoveObjectTogether;(15, 5);1;6533
33;0.875;MoveSouthEast;(14, 8);RemoveObjectTogether;(15, 5);1;6534
33;0.875;MoveSouthEast;(14, 8);RemoveObjectTogether;(15, 5);1;6535
33;0.875;MoveSouthEast;(14, 8);RemoveObjectTogether;(15, 5);1;6536
33;0.875;MoveSouthEast;(14, 8);RemoveObjectTogether;(15, 5);1;6537
33;0.875;MoveSouthEast;(15, 9);RemoveObjectTogether;(15, 5);1;6538
33;0.875;MoveNorthEast;(15, 9);RemoveObjectTogether;(15, 5);1;6539
33;0.875;MoveNorthEast;(15, 9);RemoveObjectTogether;(15, 5);1;6540
33;0.875;MoveNorthEast;(15, 9);RemoveObjectTogether;(15, 5);1;6541
33;0.875;MoveNorthEast;(15, 9);RemoveObjectTogether;(15, 5);1;6542
33;0.875;MoveNorthEast;(15, 9);RemoveObjectTogether;(15, 5);1;6543
33;0.875;MoveNorthEast;(15, 9);RemoveObjectTogether;(15, 5);1;6544
33;0.875;MoveNorthEast;(15, 9);RemoveObjectTogether;(15, 5);1;6545
33;0.875;MoveNorthEast;(15, 9);RemoveObjectTogether;(15, 5);1;6546
33;0.875;MoveNorthEast;(16, 8);RemoveObjectTogether;(15, 5);1;6547
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6548
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6549
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6550
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6551
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6552
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6553
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6554
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6555
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6556
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6557
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6558
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6559
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6560
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6561
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6562
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6563
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6564
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6565
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6566
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6567
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6568
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6569
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6570
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6571
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6572
33;0.875;Idle;(16, 8);RemoveObjectTogether;(15, 5);1;6573
33;0.875;MoveNorthWest;(16, 8);RemoveObjectTogether;(15, 5);1;6574
33;0.875;MoveNorthWest;(16, 8);RemoveObjectTogether;(15, 5);1;6575
33;0.875;MoveNorthWest;(16, 8);RemoveObjectTogether;(15, 5);1;6576
33;0.875;MoveNorthWest;(16, 8);RemoveObjectTogether;(15, 5);1;6577
33;0.875;MoveNorthWest;(16, 8);RemoveObjectTogether;(15, 5);1;6578
33;0.875;MoveNorthWest;(16, 8);RemoveObjectTogether;(15, 5);1;6579
33;0.875;MoveNorthWest;(16, 8);RemoveObjectTogether;(15, 5);1;6580
33;0.875;MoveNorthWest;(16, 8);RemoveObjectTogether;(15, 5);1;6581
33;0.875;MoveNorthWest;(15, 7);RemoveObjectTogether;(15, 5);1;6582
33;0.875;MoveNorth;(15, 7);RemoveObjectTogether;(15, 5);1;6583
33;0.875;MoveNorth;(15, 7);RemoveObjectTogether;(15, 5);1;6584
33;0.875;MoveNorth;(15, 7);RemoveObjectTogether;(15, 5);1;6585
33;0.875;MoveNorth;(15, 7);RemoveObjectTogether;(15, 5);1;6586
33;0.875;MoveNorth;(15, 7);RemoveObjectTogether;(15, 5);1;6587
33;0.875;MoveNorth;(15, 7);RemoveObjectTogether;(15, 5);1;6588
33;0.875;MoveNorth;(15, 7);RemoveObjectTogether;(15, 5);1;6589
33;0.875;MoveNorth;(15, 7);RemoveObjectTogether;(15, 5);1;6590
33;0.875;MoveNorth;(15, 6);RemoveObjectTogether;(15, 5);1;6591
33;0.875;MoveNorth;(15, 6);RemoveObjectTogether;(15, 5);1;6592
33;0.875;MoveNorth;(15, 6);RemoveObjectTogether;(15, 5);1;6593
33;0.875;MoveNorth;(15, 6);RemoveObjectTogether;(15, 5);1;6594
33;0.875;MoveNorth;(15, 6);RemoveObjectTogether;(15, 5);1;6595
33;0.875;MoveNorth;(15, 6);RemoveObjectTogether;(15, 5);1;6596
33;0.875;MoveNorth;(15, 6);RemoveObjectTogether;(15, 5);1;6597
33;0.875;MoveNorth;(15, 6);RemoveObjectTogether;(15, 5);1;6598
33;0.875;MoveNorth;(15, 6);RemoveObjectTogether;(15, 5);1;6599
33;0.875;MoveNorth;(15, 5);RemoveObjectTogether;(15, 5);1;6600
33;0.875;;(15, 5);RemoveObjectTogether;(15, 5);1;6601
33;0.875;;(15, 5);RemoveObjectTogether;(15, 5);1;6602
33;0.875;;(15, 5);RemoveObjectTogether;(15, 5);1;6603
